hEntrez,humanSymbol,n_studies,n_tissues,n_systems,n_species,max_abs_lfc,min_padj,n_up,n_down,n_strict,studies,n_mouse_studies,mouse_lfc,mouse_tissues,mouse_fanout,n_fly_studies,fly_fanout,fly_lfc,dir_consistency,consensus_dir,in_ocular,in_cns,in_cardio,in_flyhead,systems,xspecies_ok,mouse_systems,score,rank,tier
120071,LARGE2,1,1,1,1,1.25909,6.6629e-05,1,0,1,OSD-207,0,,,,1,3.0,1.25909,1.0,UP,False,False,False,True,flyhead,False,0,7.208,2640,C
283464,GXYLT1,1,1,1,1,1.25909,6.6629e-05,1,0,1,OSD-207,0,,,,1,3.0,1.25909,1.0,UP,False,False,False,True,flyhead,False,0,7.208,2641,C
9529,BAG5,1,1,1,1,1.25906,2.85233e-06,0,1,1,OSD-207,0,,,,1,3.0,-1.25906,1.0,DOWN,False,False,False,True,flyhead,False,0,7.208,2642,C
9530,BAG4,1,1,1,1,1.25906,2.85233e-06,0,1,1,OSD-207,0,,,,1,3.0,-1.25906,1.0,DOWN,False,False,False,True,flyhead,False,0,7.208,2643,C
1537,CYC1,1,1,1,1,1.25744,0.0159161,0,1,1,OSD-207,0,,,,1,1.0,-1.25744,1.0,DOWN,False,False,False,True,flyhead,False,0,7.207,2644,C
162494,RHBDL3,1,1,1,1,1.25679,0.0260681,0,1,1,OSD-207,0,,,,1,1.0,-1.25679,1.0,DOWN,False,False,False,True,flyhead,False,0,7.207,2645,C
85407,NKD1,1,1,1,1,1.25635,3.75643e-12,1,0,1,OSD-207,0,,,,1,2.0,1.25635,1.0,UP,False,False,False,True,flyhead,False,0,7.207,2646,C
85409,NKD2,1,1,1,1,1.25635,3.75643e-12,1,0,1,OSD-207,0,,,,1,2.0,1.25635,1.0,UP,False,False,False,True,flyhead,False,0,7.207,2647,C
2678,GGT1,1,1,1,1,1.25295,9.29513e-07,1,0,1,OSD-207,0,,,,1,7.0,1.25295,1.0,UP,False,False,False,True,flyhead,False,0,7.206,2648,C
2686,GGT7,1,1,1,1,1.25295,9.29513e-07,1,0,1,OSD-207,0,,,,1,7.0,1.25295,1.0,UP,False,False,False,True,flyhead,False,0,7.206,2649,C
2687,GGT5,1,1,1,1,1.25295,9.29513e-07,1,0,1,OSD-207,0,,,,1,7.0,1.25295,1.0,UP,False,False,False,True,flyhead,False,0,7.206,2650,C
91227,GGTLC2,1,1,1,1,1.25295,9.29513e-07,1,0,1,OSD-207,0,,,,1,7.0,1.25295,1.0,UP,False,False,False,True,flyhead,False,0,7.206,2651,C
92086,GGTLC1,1,1,1,1,1.25295,9.29513e-07,1,0,1,OSD-207,0,,,,1,7.0,1.25295,1.0,UP,False,False,False,True,flyhead,False,0,7.206,2652,C
124975,GGT6,1,1,1,1,1.25295,9.29513e-07,1,0,1,OSD-207,0,,,,1,7.0,1.25295,1.0,UP,False,False,False,True,flyhead,False,0,7.206,2653,C
728226,GGTLC3,1,1,1,1,1.25295,9.29513e-07,1,0,1,OSD-207,0,,,,1,7.0,1.25295,1.0,UP,False,False,False,True,flyhead,False,0,7.206,2654,C
1329,COX5B,1,1,1,1,1.24819,4.91832e-13,0,1,1,OSD-207,0,,,,1,1.0,-1.24819,1.0,DOWN,False,False,False,True,flyhead,False,0,7.204,2655,C
83707,TRPT1,1,1,1,1,1.24737,0.00134797,1,0,1,OSD-207,0,,,,1,1.0,1.24737,1.0,UP,False,False,False,True,flyhead,False,0,7.203,2656,C
10157,AASS,1,1,1,1,1.24568,0.0103411,1,0,1,OSD-207,0,,,,1,1.0,1.24568,1.0,UP,False,False,False,True,flyhead,False,0,7.203,2657,C
4508,ATP6,1,1,1,1,1.24084,0.0130495,0,1,1,OSD-207,0,,,,1,1.0,-1.24084,1.0,DOWN,False,False,False,True,flyhead,False,0,7.201,2658,C
10126,DNAL4,1,1,1,1,1.24057,0.0174665,0,1,1,OSD-207,0,,,,1,1.0,-1.24057,1.0,DOWN,False,False,False,True,flyhead,False,0,7.201,2659,C
50487,PLA2G3,1,1,1,1,1.23328,1.48757e-05,1,0,1,OSD-207,0,,,,1,2.0,1.23328,1.0,UP,False,False,False,True,flyhead,False,0,7.198,2660,C
5707,PSMD1,1,1,1,1,1.23111,0.00442571,0,1,1,OSD-207,0,,,,1,1.0,-1.23111,1.0,DOWN,False,False,False,True,flyhead,False,0,7.197,2661,C
4143,MAT1A,1,1,1,1,1.23009,0.000301096,1,0,1,OSD-207,0,,,,1,2.0,1.23009,1.0,UP,False,False,False,True,flyhead,False,0,7.197,2662,C
4144,MAT2A,1,1,1,1,1.23009,0.000301096,1,0,1,OSD-207,0,,,,1,2.0,1.23009,1.0,UP,False,False,False,True,flyhead,False,0,7.197,2663,C
6005,RHAG,1,1,1,1,1.22889,4.38835e-08,0,1,1,OSD-207,0,,,,1,5.0,-1.22889,1.0,DOWN,False,False,False,True,flyhead,False,0,7.196,2664,C
6006,RHCE,1,1,1,1,1.22889,4.38835e-08,0,1,1,OSD-207,0,,,,1,5.0,-1.22889,1.0,DOWN,False,False,False,True,flyhead,False,0,7.196,2665,C
6007,RHD,1,1,1,1,1.22889,4.38835e-08,0,1,1,OSD-207,0,,,,1,5.0,-1.22889,1.0,DOWN,False,False,False,True,flyhead,False,0,7.196,2666,C
51458,RHCG,1,1,1,1,1.22889,4.38835e-08,0,1,1,OSD-207,0,,,,1,5.0,-1.22889,1.0,DOWN,False,False,False,True,flyhead,False,0,7.196,2667,C
57127,RHBG,1,1,1,1,1.22889,4.38835e-08,0,1,1,OSD-207,0,,,,1,5.0,-1.22889,1.0,DOWN,False,False,False,True,flyhead,False,0,7.196,2668,C
506,ATP5F1B,1,1,1,1,1.22841,1.28823e-11,0,1,1,OSD-207,0,,,,1,1.0,-1.22841,1.0,DOWN,False,False,False,True,flyhead,False,0,7.196,2669,C
1591,CYP24A1,1,1,1,1,1.22771,0.0278772,1,0,1,OSD-207,0,,,,1,4.0,1.22771,1.0,UP,False,False,False,True,flyhead,False,0,7.196,2670,C
1594,CYP27B1,1,1,1,1,1.22771,0.0278772,1,0,1,OSD-207,0,,,,1,4.0,1.22771,1.0,UP,False,False,False,True,flyhead,False,0,7.196,2671,C
339761,CYP27C1,1,1,1,1,1.22771,0.0278772,1,0,1,OSD-207,0,,,,1,4.0,1.22771,1.0,UP,False,False,False,True,flyhead,False,0,7.196,2672,C
10940,POP1,1,1,1,1,1.22574,0.00545823,1,0,1,OSD-207,0,,,,1,1.0,1.22574,1.0,UP,False,False,False,True,flyhead,False,0,7.195,2673,C
833,CARS1,1,1,1,1,1.22482,8.78009e-08,1,0,1,OSD-207,0,,,,1,1.0,1.22482,1.0,UP,False,False,False,True,flyhead,False,0,7.195,2674,C
595,CCND1,1,1,1,1,1.22467,0.00351006,1,0,1,OSD-207,0,,,,1,8.0,1.22467,1.0,UP,False,False,False,True,flyhead,False,0,7.195,2675,C
896,CCND3,1,1,1,1,1.22467,0.00351006,1,0,1,OSD-207,0,,,,1,8.0,1.22467,1.0,UP,False,False,False,True,flyhead,False,0,7.195,2676,C
900,CCNG1,1,1,1,1,1.22467,0.00351006,1,0,1,OSD-207,0,,,,1,8.0,1.22467,1.0,UP,False,False,False,True,flyhead,False,0,7.195,2677,C
901,CCNG2,1,1,1,1,1.22467,0.00351006,1,0,1,OSD-207,0,,,,1,8.0,1.22467,1.0,UP,False,False,False,True,flyhead,False,0,7.195,2678,C
54619,CCNJ,1,1,1,1,1.22467,0.00351006,1,0,1,OSD-207,0,,,,1,8.0,1.22467,1.0,UP,False,False,False,True,flyhead,False,0,7.195,2679,C
645121,CCNI2,1,1,1,1,1.22467,0.00351006,1,0,1,OSD-207,0,,,,1,8.0,1.22467,1.0,UP,False,False,False,True,flyhead,False,0,7.195,2680,C
25874,MPC2,1,1,1,1,1.22362,0.00698557,1,0,1,OSD-207,0,,,,1,1.0,1.22362,1.0,UP,False,False,False,True,flyhead,False,0,7.194,2681,C
4929,NR4A2,1,1,1,1,1.21813,0.000647177,0,1,1,OSD-207,0,,,,1,3.0,-1.21813,1.0,DOWN,False,False,False,True,flyhead,False,0,7.192,2682,C
178,AGL,1,1,1,1,1.2159,0.00283938,0,1,1,OSD-207,0,,,,1,1.0,-1.2159,1.0,DOWN,False,False,False,True,flyhead,False,0,7.191,2683,C
254295,PHYHD1,1,1,1,1,1.21129,0.00125552,1,0,1,OSD-207,0,,,,1,1.0,1.21129,1.0,UP,False,False,False,True,flyhead,False,0,7.189,2684,C
1978,EIF4EBP1,1,1,1,1,1.20964,4.40286e-07,0,1,1,OSD-207,0,,,,1,3.0,-1.20964,1.0,DOWN,False,False,False,True,flyhead,False,0,7.189,2685,C
1979,EIF4EBP2,1,1,1,1,1.20964,4.40286e-07,0,1,1,OSD-207,0,,,,1,3.0,-1.20964,1.0,DOWN,False,False,False,True,flyhead,False,0,7.189,2686,C
8637,EIF4EBP3,1,1,1,1,1.20964,4.40286e-07,0,1,1,OSD-207,0,,,,1,3.0,-1.20964,1.0,DOWN,False,False,False,True,flyhead,False,0,7.189,2687,C
1160,CKMT2,1,1,1,1,1.20886,0.0351223,1,0,1,OSD-207,0,,,,1,3.0,1.20886,1.0,UP,False,False,False,True,flyhead,False,0,7.188,2688,C
57528,KCTD16,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2689,C
65987,KCTD14,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2690,C
79047,KCTD15,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2691,C
130535,KCTD18,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2692,C
146212,KCTD19,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2693,C
147040,KCTD11,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2694,C
154881,KCTD7,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2695,C
200845,KCTD6,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2696,C
283219,KCTD21,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2697,C
283518,KCNRG,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2698,C
284252,KCTD1,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2699,C
386618,KCTD4,1,1,1,1,1.20883,8.50861e-11,0,1,1,OSD-207,0,,,,1,13.0,-1.20883,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2700,C
8836,GGH,1,1,1,1,1.20856,0.00195261,0,1,1,OSD-207,0,,,,1,1.0,-1.20856,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2701,C
7345,UCHL1,1,1,1,1,1.20797,0.00326818,0,1,1,OSD-207,0,,,,1,1.0,-1.20797,1.0,DOWN,False,False,False,True,flyhead,False,0,7.188,2702,C
30001,ERO1A,1,1,1,1,1.20789,5.67008e-05,1,0,1,OSD-207,0,,,,1,2.0,1.20789,1.0,UP,False,False,False,True,flyhead,False,0,7.188,2703,C
56605,ERO1B,1,1,1,1,1.20789,5.67008e-05,1,0,1,OSD-207,0,,,,1,2.0,1.20789,1.0,UP,False,False,False,True,flyhead,False,0,7.188,2704,C
4487,MSX1,1,1,1,1,1.20645,0.00268341,1,0,1,OSD-207,0,,,,1,2.0,1.20645,1.0,UP,False,False,False,True,flyhead,False,0,7.187,2705,C
55093,NTAQ1,1,1,1,1,1.20577,0.000314698,1,0,1,OSD-207,0,,,,1,1.0,1.20577,1.0,UP,False,False,False,True,flyhead,False,0,7.187,2706,C
55151,TMEM38B,1,1,1,1,1.20311,1.01291e-05,0,1,1,OSD-207,0,,,,1,2.0,-1.20311,1.0,DOWN,False,False,False,True,flyhead,False,0,7.186,2707,C
79041,TMEM38A,1,1,1,1,1.20311,1.01291e-05,0,1,1,OSD-207,0,,,,1,2.0,-1.20311,1.0,DOWN,False,False,False,True,flyhead,False,0,7.186,2708,C
10567,RABAC1,1,1,1,1,1.20205,5.70637e-09,1,0,1,OSD-207,0,,,,1,1.0,1.20205,1.0,UP,False,False,False,True,flyhead,False,0,7.186,2709,C
29935,RPA4,1,1,1,1,1.20151,0.000452766,1,0,1,OSD-207,0,,,,1,1.0,1.20151,1.0,UP,False,False,False,True,flyhead,False,0,7.185,2710,C
5706,PSMC6,1,1,1,1,1.20138,0.00676366,0,1,1,OSD-207,0,,,,1,1.0,-1.20138,1.0,DOWN,False,False,False,True,flyhead,False,0,7.185,2711,C
28970,C11orf54,1,1,1,1,1.20138,0.0463726,0,1,1,OSD-207,0,,,,1,1.0,-1.20138,1.0,DOWN,False,False,False,True,flyhead,False,0,7.185,2712,C
3420,IDH3B,1,1,1,1,1.20099,1.3617e-13,0,1,1,OSD-207,0,,,,1,1.0,-1.20099,1.0,DOWN,False,False,False,True,flyhead,False,0,7.185,2713,C
55217,TMLHE,1,1,1,1,1.19949,0.000285621,1,0,1,OSD-207,0,,,,1,1.0,1.19949,1.0,UP,False,False,False,True,flyhead,False,0,7.185,2714,C
6747,SSR3,1,1,1,1,1.19548,7.38299e-05,1,0,1,OSD-207,0,,,,1,1.0,1.19548,1.0,UP,False,False,False,True,flyhead,False,0,7.183,2715,C
9499,MYOT,1,1,1,1,1.19518,6.91507e-07,0,1,1,OSD-207,0,,,,1,8.0,-1.19518,1.0,DOWN,False,False,False,True,flyhead,False,0,7.183,2716,C
10290,SPEG,1,1,1,1,1.19518,6.91507e-07,0,1,1,OSD-207,0,,,,1,8.0,-1.19518,1.0,DOWN,False,False,False,True,flyhead,False,0,7.183,2717,C
23022,PALLD,1,1,1,1,1.19518,6.91507e-07,0,1,1,OSD-207,0,,,,1,8.0,-1.19518,1.0,DOWN,False,False,False,True,flyhead,False,0,7.183,2718,C
57538,ALPK3,1,1,1,1,1.19518,6.91507e-07,0,1,1,OSD-207,0,,,,1,8.0,-1.19518,1.0,DOWN,False,False,False,True,flyhead,False,0,7.183,2719,C
83872,HMCN1,1,1,1,1,1.19518,6.91507e-07,0,1,1,OSD-207,0,,,,1,8.0,-1.19518,1.0,DOWN,False,False,False,True,flyhead,False,0,7.183,2720,C
84033,OBSCN,1,1,1,1,1.19518,6.91507e-07,0,1,1,OSD-207,0,,,,1,8.0,-1.19518,1.0,DOWN,False,False,False,True,flyhead,False,0,7.183,2721,C
84665,MYPN,1,1,1,1,1.19518,6.91507e-07,0,1,1,OSD-207,0,,,,1,8.0,-1.19518,1.0,DOWN,False,False,False,True,flyhead,False,0,7.183,2722,C
26003,GORASP2,1,1,1,1,1.19509,6.92348e-06,1,0,1,OSD-207,0,,,,1,2.0,1.19509,1.0,UP,False,False,False,True,flyhead,False,0,7.183,2723,C
64689,GORASP1,1,1,1,1,1.19509,6.92348e-06,1,0,1,OSD-207,0,,,,1,2.0,1.19509,1.0,UP,False,False,False,True,flyhead,False,0,7.183,2724,C
197370,NSMCE1,1,1,1,1,1.19487,0.0308166,1,0,1,OSD-207,0,,,,1,1.0,1.19487,1.0,UP,False,False,False,True,flyhead,False,0,7.183,2725,C
9551,ATP5MF,1,1,1,1,1.19486,3.35036e-09,0,1,1,OSD-207,0,,,,1,1.0,-1.19486,1.0,DOWN,False,False,False,True,flyhead,False,0,7.183,2726,C
9697,TRAM2,1,1,1,1,1.19342,0.0018007,1,0,1,OSD-207,0,,,,1,3.0,1.19342,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2727,C
23471,TRAM1,1,1,1,1,1.19342,0.0018007,1,0,1,OSD-207,0,,,,1,3.0,1.19342,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2728,C
133022,TRAM1L1,1,1,1,1,1.19342,0.0018007,1,0,1,OSD-207,0,,,,1,3.0,1.19342,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2729,C
6470,SHMT1,1,1,1,1,1.19323,0.00307998,1,0,1,OSD-207,0,,,,1,2.0,1.19323,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2730,C
6472,SHMT2,1,1,1,1,1.19323,0.00307998,1,0,1,OSD-207,0,,,,1,2.0,1.19323,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2731,C
205,AK4,1,1,1,1,1.19305,0.00287078,1,0,1,OSD-207,0,,,,1,5.0,1.19305,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2732,C
26289,AK5,1,1,1,1,1.19305,0.00287078,1,0,1,OSD-207,0,,,,1,5.0,1.19305,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2733,C
122481,AK7,1,1,1,1,1.19305,0.00287078,1,0,1,OSD-207,0,,,,1,5.0,1.19305,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2734,C
158067,AK8,1,1,1,1,1.19305,0.00287078,1,0,1,OSD-207,0,,,,1,5.0,1.19305,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2735,C
221264,AK9,1,1,1,1,1.19305,0.00287078,1,0,1,OSD-207,0,,,,1,5.0,1.19305,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2736,C
60528,ELAC2,1,1,1,1,1.19278,0.00332841,1,0,1,OSD-207,0,,,,1,1.0,1.19278,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2737,C
384,ARG2,1,1,1,1,1.19276,0.0281768,1,0,1,OSD-207,0,,,,1,2.0,1.19276,1.0,UP,False,False,False,True,flyhead,False,0,7.182,2738,C
10554,AGPAT1,1,1,1,1,1.19103,5.43285e-08,0,1,1,OSD-207,0,,,,1,2.0,-1.19103,1.0,DOWN,False,False,False,True,flyhead,False,0,7.181,2739,C
10555,AGPAT2,1,1,1,1,1.19103,5.43285e-08,0,1,1,OSD-207,0,,,,1,2.0,-1.19103,1.0,DOWN,False,False,False,True,flyhead,False,0,7.181,2740,C
93349,SP140L,1,1,1,1,1.191,5.55426e-16,1,0,1,OSD-207,0,,,,1,1.0,1.191,1.0,UP,False,False,False,True,flyhead,False,0,7.181,2741,C
116039,OSR2,1,1,1,1,1.18785,0.0286039,1,0,1,OSD-207,0,,,,1,2.0,1.18785,1.0,UP,False,False,False,True,flyhead,False,0,7.18,2742,C
130497,OSR1,1,1,1,1,1.18785,0.0286039,1,0,1,OSD-207,0,,,,1,2.0,1.18785,1.0,UP,False,False,False,True,flyhead,False,0,7.18,2743,C
51409,HEMK1,1,1,1,1,1.18771,4.12207e-09,0,1,1,OSD-207,0,,,,1,1.0,-1.18771,1.0,DOWN,False,False,False,True,flyhead,False,0,7.18,2744,C
6524,SLC5A2,1,1,1,1,1.18712,2.97372e-10,0,1,1,OSD-207,0,,,,1,10.0,-1.18712,1.0,DOWN,False,False,False,True,flyhead,False,0,7.18,2745,C
6526,SLC5A3,1,1,1,1,1.18712,2.97372e-10,0,1,1,OSD-207,0,,,,1,10.0,-1.18712,1.0,DOWN,False,False,False,True,flyhead,False,0,7.18,2746,C
6527,SLC5A4,1,1,1,1,1.18712,2.97372e-10,0,1,1,OSD-207,0,,,,1,10.0,-1.18712,1.0,DOWN,False,False,False,True,flyhead,False,0,7.18,2747,C
6528,SLC5A5,1,1,1,1,1.18712,2.97372e-10,0,1,1,OSD-207,0,,,,1,10.0,-1.18712,1.0,DOWN,False,False,False,True,flyhead,False,0,7.18,2748,C
60482,SLC5A7,1,1,1,1,1.18712,2.97372e-10,0,1,1,OSD-207,0,,,,1,10.0,-1.18712,1.0,DOWN,False,False,False,True,flyhead,False,0,7.18,2749,C
125206,SLC5A10,1,1,1,1,1.18712,2.97372e-10,0,1,1,OSD-207,0,,,,1,10.0,-1.18712,1.0,DOWN,False,False,False,True,flyhead,False,0,7.18,2750,C
159963,SLC5A12,1,1,1,1,1.18712,2.97372e-10,0,1,1,OSD-207,0,,,,1,10.0,-1.18712,1.0,DOWN,False,False,False,True,flyhead,False,0,7.18,2751,C
160728,SLC5A8,1,1,1,1,1.18712,2.97372e-10,0,1,1,OSD-207,0,,,,1,10.0,-1.18712,1.0,DOWN,False,False,False,True,flyhead,False,0,7.18,2752,C
200010,SLC5A9,1,1,1,1,1.18712,2.97372e-10,0,1,1,OSD-207,0,,,,1,10.0,-1.18712,1.0,DOWN,False,False,False,True,flyhead,False,0,7.18,2753,C
55669,MFN1,1,1,1,1,1.18591,0.0104576,1,0,1,OSD-207,0,,,,1,2.0,1.18591,1.0,UP,False,False,False,True,flyhead,False,0,7.179,2754,C
669,BPGM,1,1,1,1,1.18544,0.000104871,0,1,1,OSD-207,0,,,,1,1.0,-1.18544,1.0,DOWN,False,False,False,True,flyhead,False,0,7.179,2755,C
182,JAG1,1,1,1,1,1.18457,0.00118074,1,0,1,OSD-207,0,,,,1,6.0,1.18457,1.0,UP,False,False,False,True,flyhead,False,0,7.179,2756,C
3714,JAG2,1,1,1,1,1.18457,0.00118074,1,0,1,OSD-207,0,,,,1,6.0,1.18457,1.0,UP,False,False,False,True,flyhead,False,0,7.179,2757,C
4855,NOTCH4,1,1,1,1,1.18457,0.00118074,1,0,1,OSD-207,0,,,,1,6.0,1.18457,1.0,UP,False,False,False,True,flyhead,False,0,7.179,2758,C
28514,DLL1,1,1,1,1,1.18457,0.00118074,1,0,1,OSD-207,0,,,,1,6.0,1.18457,1.0,UP,False,False,False,True,flyhead,False,0,7.179,2759,C
54567,DLL4,1,1,1,1,1.18457,0.00118074,1,0,1,OSD-207,0,,,,1,6.0,1.18457,1.0,UP,False,False,False,True,flyhead,False,0,7.179,2760,C
92737,DNER,1,1,1,1,1.18457,0.00118074,1,0,1,OSD-207,0,,,,1,6.0,1.18457,1.0,UP,False,False,False,True,flyhead,False,0,7.179,2761,C
55779,CFAP44,1,1,1,1,1.18443,0.0325083,1,0,1,OSD-207,0,,,,1,1.0,1.18443,1.0,UP,False,False,False,True,flyhead,False,0,7.179,2762,C
129531,MITD1,1,1,1,1,1.18222,8.71813e-11,1,0,1,OSD-207,0,,,,1,1.0,1.18222,1.0,UP,False,False,False,True,flyhead,False,0,7.178,2763,C
55388,MCM10,1,1,1,1,1.18206,0.0203396,1,0,1,OSD-207,0,,,,1,1.0,1.18206,1.0,UP,False,False,False,True,flyhead,False,0,7.178,2764,C
4713,NDUFB7,1,1,1,1,1.18183,2.6508e-07,0,1,1,OSD-207,0,,,,1,1.0,-1.18183,1.0,DOWN,False,False,False,True,flyhead,False,0,7.178,2765,C
30834,POLR1H,1,1,1,1,1.18,0.000226055,1,0,1,OSD-207,0,,,,1,1.0,1.18,1.0,UP,False,False,False,True,flyhead,False,0,7.177,2766,C
6748,SSR4,1,1,1,1,1.17948,5.02605e-07,1,0,1,OSD-207,0,,,,1,1.0,1.17948,1.0,UP,False,False,False,True,flyhead,False,0,7.177,2767,C
5710,PSMD4,1,1,1,1,1.17843,0.00647497,0,1,1,OSD-207,0,,,,1,1.0,-1.17843,1.0,DOWN,False,False,False,True,flyhead,False,0,7.176,2768,C
57406,ABHD6,1,1,1,1,1.17508,5.43271e-05,1,0,1,OSD-207,0,,,,1,1.0,1.17508,1.0,UP,False,False,False,True,flyhead,False,0,7.175,2769,C
253430,IPMK,1,1,1,1,1.17381,6.91087e-07,1,0,1,OSD-207,0,,,,1,1.0,1.17381,1.0,UP,False,False,False,True,flyhead,False,0,7.174,2770,C
23597,ACOT9,1,1,1,1,1.17308,0.00302533,0,1,1,OSD-207,0,,,,1,1.0,-1.17308,1.0,DOWN,False,False,False,True,flyhead,False,0,7.174,2771,C
6508,SLC4A3,1,1,1,1,1.17281,1.42388e-24,0,1,1,OSD-207,0,,,,1,9.0,-1.17281,1.0,DOWN,False,False,False,True,flyhead,False,0,7.174,2772,C
6521,SLC4A1,1,1,1,1,1.17281,1.42388e-24,0,1,1,OSD-207,0,,,,1,9.0,-1.17281,1.0,DOWN,False,False,False,True,flyhead,False,0,7.174,2773,C
6522,SLC4A2,1,1,1,1,1.17281,1.42388e-24,0,1,1,OSD-207,0,,,,1,9.0,-1.17281,1.0,DOWN,False,False,False,True,flyhead,False,0,7.174,2774,C
8671,SLC4A4,1,1,1,1,1.17281,1.42388e-24,0,1,1,OSD-207,0,,,,1,9.0,-1.17281,1.0,DOWN,False,False,False,True,flyhead,False,0,7.174,2775,C
9497,SLC4A7,1,1,1,1,1.17281,1.42388e-24,0,1,1,OSD-207,0,,,,1,9.0,-1.17281,1.0,DOWN,False,False,False,True,flyhead,False,0,7.174,2776,C
9498,SLC4A8,1,1,1,1,1.17281,1.42388e-24,0,1,1,OSD-207,0,,,,1,9.0,-1.17281,1.0,DOWN,False,False,False,True,flyhead,False,0,7.174,2777,C
57835,SLC4A5,1,1,1,1,1.17281,1.42388e-24,0,1,1,OSD-207,0,,,,1,9.0,-1.17281,1.0,DOWN,False,False,False,True,flyhead,False,0,7.174,2778,C
83697,SLC4A9,1,1,1,1,1.17281,1.42388e-24,0,1,1,OSD-207,0,,,,1,9.0,-1.17281,1.0,DOWN,False,False,False,True,flyhead,False,0,7.174,2779,C
10111,RAD50,1,1,1,1,1.16907,4.08648e-12,1,0,1,OSD-207,0,,,,1,1.0,1.16907,1.0,UP,False,False,False,True,flyhead,False,0,7.173,2780,C
4706,NDUFAB1,1,1,1,1,1.16565,9.57693e-13,0,1,1,OSD-207,0,,,,1,1.0,-1.16565,1.0,DOWN,False,False,False,True,flyhead,False,0,7.171,2781,C
2571,GAD1,1,1,1,1,1.16552,6.4767e-10,0,1,1,OSD-207,0,,,,1,2.0,-1.16552,1.0,DOWN,False,False,False,True,flyhead,False,0,7.171,2782,C
2572,GAD2,1,1,1,1,1.16552,6.4767e-10,0,1,1,OSD-207,0,,,,1,2.0,-1.16552,1.0,DOWN,False,False,False,True,flyhead,False,0,7.171,2783,C
2166,FAAH,1,1,1,1,1.16497,0.0313708,1,0,1,OSD-207,0,,,,1,1.0,1.16497,1.0,UP,False,False,False,True,flyhead,False,0,7.171,2784,C
132,ADK,1,1,1,1,1.16281,2.45275e-09,1,0,1,OSD-207,0,,,,1,1.0,1.16281,1.0,UP,False,False,False,True,flyhead,False,0,7.17,2785,C
79050,NOC4L,1,1,1,1,1.16165,4.53159e-05,1,0,1,OSD-207,0,,,,1,1.0,1.16165,1.0,UP,False,False,False,True,flyhead,False,0,7.17,2786,C
5532,PPP3CB,1,1,1,1,1.16097,9.32708e-05,0,1,1,OSD-207,0,,,,1,2.0,-1.16097,1.0,DOWN,False,False,False,True,flyhead,False,0,7.169,2787,C
5533,PPP3CC,1,1,1,1,1.16097,9.32708e-05,0,1,1,OSD-207,0,,,,1,2.0,-1.16097,1.0,DOWN,False,False,False,True,flyhead,False,0,7.169,2788,C
8989,TRPA1,1,1,1,1,1.16085,3.56186e-07,1,0,1,OSD-207,0,,,,1,1.0,1.16085,1.0,UP,False,False,False,True,flyhead,False,0,7.169,2789,C
1381,CRABP1,1,1,1,1,1.16032,2.22008e-06,0,1,1,OSD-207,0,,,,1,12.0,-1.16032,1.0,DOWN,False,False,False,True,flyhead,False,0,7.169,2790,C
