symbol,trait,trait_label
SLN,http://www.ebi.ac.uk/efo/EFO_0022983,Nucleated red blood cell count
SLN,http://www.orpha.net/ORDO/Orphanet_101016,Romano-Ward syndrome
SLN,http://www.orpha.net/ORDO/Orphanet_101934,Genetic cardiac rhythm disease
SLN,http://www.orpha.net/ORDO/Orphanet_101952,Rare diabetes mellitus
SLN,http://www.orpha.net/ORDO/Orphanet_109007,Arthrogryposis syndrome
SLN,http://www.orpha.net/ORDO/Orphanet_154,Familial isolated dilated cardiomyopathy
SLN,http://www.orpha.net/ORDO/Orphanet_167848,Rare cardiomyopathy
SLN,http://www.orpha.net/ORDO/Orphanet_183497,Genetic neuromuscular disease
SLN,http://www.orpha.net/ORDO/Orphanet_183625,Rare genetic diabetes mellitus
SLN,http://www.orpha.net/ORDO/Orphanet_2014,Cleft palate
SLN,http://www.orpha.net/ORDO/Orphanet_206634,Genetic skeletal muscle disease
SLN,http://www.orpha.net/ORDO/Orphanet_206650,Autosomal dominant distal myopathy
SLN,http://www.orpha.net/ORDO/Orphanet_206656,Non-dystrophic myopathy
SLN,http://www.orpha.net/ORDO/Orphanet_207049,Qualitative or quantitative protein defects in neuromuscular diseases
SLN,http://www.orpha.net/ORDO/Orphanet_207085,Qualitative or quantitative defects of dystrophin
SLN,http://www.orpha.net/ORDO/Orphanet_209059,Qualitative or quantitative defects of alpha-actin
SLN,http://www.orpha.net/ORDO/Orphanet_209182,Qualitative or quantitative defects of nebulin
SLN,http://www.orpha.net/ORDO/Orphanet_209193,Qualitative or quantitative defects of selenoprotein N1
SLN,http://www.orpha.net/ORDO/Orphanet_217604,Dilated cardiomyopathy
SLN,http://www.orpha.net/ORDO/Orphanet_217607,Familial dilated cardiomyopathy
SLN,http://www.orpha.net/ORDO/Orphanet_218436,Rare cardiac rhythm disease
SLN,http://www.orpha.net/ORDO/Orphanet_284790,Qualitative or quantitative defects of tropomyosin
SLN,http://www.orpha.net/ORDO/Orphanet_457074,Congenital nemaline myopathy
SLN,http://www.orpha.net/ORDO/Orphanet_506225,Rare disorder potentially indicated for heart transplant
SLN,http://www.orpha.net/ORDO/Orphanet_599,Distal myopathy
SLN,http://www.orpha.net/ORDO/Orphanet_607,Nemaline myopathy
SLN,http://www.orpha.net/ORDO/Orphanet_68381,Neuromuscular disease
SLN,http://www.orpha.net/ORDO/Orphanet_71864,Muscular channelopathy
SLN,http://www.orpha.net/ORDO/Orphanet_768,Familial long QT syndrome
SLN,http://www.orpha.net/ORDO/Orphanet_97120,Distal arthrogryposis
SLN,http://www.orpha.net/ORDO/Orphanet_97245,Congenital myopathy
SLN,http://www.orpha.net/ORDO/Orphanet_97929,Rare cardiac disease
SLN,http://www.orpha.net/ORDO/Orphanet_98054,Rare genetic cardiac disease
SLN,http://www.orpha.net/ORDO/Orphanet_98267,Genetic non-syndromic obesity
SLN,http://www.orpha.net/ORDO/Orphanet_98472,Skeletal muscle disease
SLN,http://www.orpha.net/ORDO/Orphanet_98737,Genetic neurological muscular channelopathy
SLN,http://www.orpha.net/ORDO/Orphanet_98738,Neurological muscular channelopathy due to a genetic sodium channel defect
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/045c2d084f0b9f5493b5,Psychiatric disorders (heterodominant model)
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/14a289445a84bd98d5ae,Corrected QT interval (QTc)
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/1b91ae1cac03c9ec1971,Body mass index (BMI) at 1.5 years
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/20bc621e15ba31a51405,Left ventricular end-systolic volume (BSA-indexed)
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/2d7f850742d766e97812,Type 2 diabetes (additive model)
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/32891d5aaa3f1496d4ec,Dilated cardiomyopathy; strict definition
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/36662253d3b46da32697,Parental extreme longevity (95 years and older)
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/4e83c1d73ea294926d22,Random glucose
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/512c297776055dd177f2,Two-hour glucose adj BMI
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/65f74fcf68472faf94f5,Dilated cardiomyopathy; broad definition
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/66c90e93a8e31b0d68d7,Type 2 diabetes (T2D) adj BMI
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7153de2afff9f0479804,Pulse rate
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/795c8a0335f0bd0adfe3,Atrial fibrillation or flutter
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/7a651d57bffdaf6619e8,Fetal genetic effect on own birth weight adj maternal genotype
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/8bfad820bb4053d69216,P-wave duration
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9103e8ebee9fd8e723dc,HDL cholesterol
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/915600dd3aecf69fd92f,Left ventricular end-systolic volume
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9d4bdfc033025fc5391a,Body mass index (BMI) at 1 year
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/9d95b07d7c685b232f7d,Fasting glucose adj BMI
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ae909733f252b0cfd74e,Type 2 diabetes with ophthalmic manifestations
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b4fdd3bf98fb702c4abe,Heart rate
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d0557331cc18fdb9bf,Triglyceride-to-HDL ratio
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c169af4cadec1ea60575,Psychiatric disorders (dominant model)
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/c35d9d79cb217a64c1e2,Type 2 diabetes (recessive model)
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce6fd694c65de6c9551f,Asthma exacerbations
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d1ced41cff1fd11becce,Fasting glucose
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d2cdb2edc7ed81d4eaa5,Clonal haematopoiesis of indeterminate potential (PPM1D mutation)
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/d5aff9bb0a99ace86281,Dietary fat intake adj BMI
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/e427891a668896a2ca2d,Type 2 diabetes with renal manifestations
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/ea0dee234ac884ac0997,Type 2 diabetes (T2D)
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/efb50b94c9e588000494,Atrial fibrillation
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/f13eb2bfaef9ba9f97e3,Type 2 diabetes with neurological manifestations
SLN,https://purl.org/okn/frink/kg/digcfdekg/node/trait/fb80dccd32a8ddc12bdb,Type 2 diabetes (with history of pregnancy)
SOAT1,http://purl.obolibrary.org/obo/CHEBI_17351,Linoleic acid
SOAT1,http://purl.obolibrary.org/obo/CHEBI_36700,Phosphocholines
SOAT1,http://purl.obolibrary.org/obo/HP_0100280,Crohn's disease
SOAT1,http://purl.obolibrary.org/obo/MONDO_0001336,familial hyperlipidemia
SOAT1,http://www.ebi.ac.uk/efo/EFO_0000195,metabolic syndrome
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004195,LDL cholesterol
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004458,C-reactive protein measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004529,lipid measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004530,triglyceride measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004531,urate measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004533,Alkaline phosphatase (ALP)
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004570,bilirubin measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004574,Total cholesterol
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004611,low density lipoprotein cholesterol measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004612,high density lipoprotein cholesterol measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004614,apolipoprotein A 1 measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004615,apolipoprotein B measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004725,metabolite measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004732,lipoprotein measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004736,Aspartate aminotransferase (AST)
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004746,lipoprotein-associated phospholipase A(2) measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004761,uric acid measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004840,cortical thickness
SOAT1,http://www.ebi.ac.uk/efo/EFO_0004908,testosterone measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0005674,white matter microstructure measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0005680,omega-6 polyunsaturated fatty acid measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0005689,non-high density lipoprotein cholesterol measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0006514,Alzheimer's disease biomarker measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0006807,linoleic acid measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0006925,Lipoprotein(a)
SOAT1,http://www.ebi.ac.uk/efo/EFO_0007005,free androgen index
SOAT1,http://www.ebi.ac.uk/efo/EFO_0007013,aspirin use measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0007630,glycerophospholipid measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0007654,clinical and behavioural ideal cardiovascular health
SOAT1,http://www.ebi.ac.uk/efo/EFO_0007761,docosahexaenoic acid measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0007805,HDL cholesterol change measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0007929,triglyceride:HDL cholesterol ratio
SOAT1,http://www.ebi.ac.uk/efo/EFO_0008111,diet measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0008328,chronotype measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0008589,esterified cholesterol measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0008591,free cholesterol measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0008595,intermediate density lipoprotein measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0009132,cholesterol efflux capacity measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0009770,leucine measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0009925,Antithrombotic agent use measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0009932,HMG CoA reductase inhibitor use measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010116,choline measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010118,sphingomyelin measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010119,omega-3 polyunsaturated fatty acid measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010176,keratinocyte carcinoma
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010225,lysophosphatidylethanolamine measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010343,cholesteryl ester 18:0 measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010346,cholesteryl ester 18:3 measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010347,cholesteryl ester 20:3 measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010351,cholesteryl ester measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010422,triacylglycerol 54:4 measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010430,triacylglycerol 56:3 measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010433,triacylglycerol 56:6 measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010441,triacylglycerol 58:7 measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010576,liver fibrosis measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010578,complex trait
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010732,omega-6:omega-3 polyunsaturated fatty acid ratio
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010733,polyunsaturated fatty acid measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010815,remnant cholesterol measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010982,3-hydroxybutyrate measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0010989,acetone measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0020875,fatty acid change measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0020946,phospholipids:total lipids ratio
SOAT1,http://www.ebi.ac.uk/efo/EFO_0021796,sexual dimorphism measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0021897,apolipoprotein B to apolipoprotein A1 ratio
SOAT1,http://www.ebi.ac.uk/efo/EFO_0021898,cholesterol in chylomicrons and extremely large VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0021899,cholesterol in IDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0021900,cholesterol in large HDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0021901,cholesterol in large LDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0021902,cholesterol in large VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0021903,cholesterol in medium HDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022104,Pregn steroid monosulfate measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022144,triglycerides in very small VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022145,triglycerides in small VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022146,phospholipids in small VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022148,total lipids in small VLDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022149,triglycerides in IDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022153,total lipids in medium VLDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022154,phospholipids in medium VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022155,triglycerides in medium VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022156,total lipids in very small VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022157,free cholesterol in large HDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022158,triglycerides in small HDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022160,concentration of large LDL particles measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022161,total lipids in IDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022162,total cholesterol in medium VLDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022163,total lipids in large LDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022164,phospholipids in IDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022167,total cholesterol in large LDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022168,total lipids in small LDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022169,phospholipids in large VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022171,total cholesterol in small VLDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022174,phospholipids in large LDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022175,total lipids in large VLDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022176,free cholesterol in large LDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022177,total cholesterol in large VLDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022178,triglycerides in large VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022179,total cholesterol in small LDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022180,total lipids in medium LDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022181,free cholesterol in IDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022183,phospholipids in medium LDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022184,total cholesterol in IDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022185,total cholesterol in medium LDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022187,monounsaturated fatty acids; 16:1; 18:1 measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022189,total lipids in large HDL
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022190,phospholipids in large HDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022224,cholesterol in medium LDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022225,cholesterol in medium VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022226,cholesterol in small HDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022227,cholesterol in small LDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022228,cholesterol in small VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022229,cholesterol in very large HDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022230,cholesterol in very large VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022231,cholesterol in very small VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022232,cholesterol to total lipids in chylomicrons and extremely large VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022233,cholesterol to total lipids in IDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022234,cholesterol to total lipids in large HDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022235,cholesterol to total lipids in large LDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022236,cholesterol to total lipids in large VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022237,cholesterol to total lipids in medium HDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022238,cholesterol to total lipids in medium LDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022239,cholesterol to total lipids in medium VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022240,cholesterol to total lipids in small HDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022241,cholesterol to total lipids in small LDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022242,cholesterol to total lipids in small VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022243,cholesterol to total lipids in very large HDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022244,cholesterol to total lipids in very large VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022245,cholesterol to total lipids in very small VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022246,cholesteryl esters to total lipids in chylomicrons and extremely large VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022247,cholesteryl esters to total lipids in IDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022249,cholesteryl esters to total lipids in large LDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022250,cholesteryl esters to total lipids in large VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022251,cholesteryl esters to total lipids in medium HDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022252,cholesteryl esters to total lipids in medium LDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022253,cholesteryl esters to total lipids in medium VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022255,cholesteryl esters to total lipids in small LDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022256,cholesteryl esters to total lipids in small VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022257,cholesteryl esters to total lipids in very large HDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022258,cholesteryl esters to total lipids in very large VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022259,cholesteryl esters to total lipids in very small VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022260,concentration of chylomicrons and extremely large VLDL particles measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022261,degree of unsaturation measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022263,free cholesterol in chylomicrons and extremely large VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022264,free cholesterol in HDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022265,free cholesterol in large VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022266,free cholesterol in LDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022267,free cholesterol in medium HDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022268,free cholesterol in medium LDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022269,free cholesterol in medium VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022270,free cholesterol in small HDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022271,free cholesterol in small LDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022272,free cholesterol in small VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022273,free cholesterol in very large HDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022274,free cholesterol in very large VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022275,free cholesterol in very small VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022276,free cholesterol in VLDL measurement
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022277,free cholesterol to total lipids in chylomicrons and extremely large VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022278,free cholesterol to total lipids in IDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022279,free cholesterol to total lipids in large HDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022280,free cholesterol to total lipids in large LDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022281,free cholesterol to total lipids in large VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022282,free cholesterol to total lipids in medium HDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022283,free cholesterol to total lipids in medium LDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022284,free cholesterol to total lipids in medium VLDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022285,free cholesterol to total lipids in small HDL percentage
SOAT1,http://www.ebi.ac.uk/efo/EFO_0022287,free cholesterol to total lipids in small VLDL percentage
