cid	lat	lon	nPtsGeo	layers	nPts	nObs	nAnalytes	nDet	nDetAnalytes	maxNgL	nFac	nPfasFac	nRingFac	nRingPfasFac	stateFips	stateName	countyFips	countyName	nCounties	sameTopWeight	sameTopIndustry	sameTopNaics	sameTopFacilityName	ringTopWeight	ringTopIndustry	ringTopNaics	ringTopFacilityName	c_proximity	detFreq	c_detFreq	c_detIntensity	c_analyteBreadth	c_industryPrior	score	scoreComponentsUsed	tier	window	sourceList	nSources
5960435612002549760	46.921108	-95.067583	1	WQP	1	13	13	0	0		27	0	93	0	27	Minnesota	27057	Hubbard County	1									0.25	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5960454990894989312	46.7714	-95.075	1	WQP	1	53	44	0	0		1	0	3	0	27	Minnesota	27159	Wadena County	1									0.05691756217423825	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5960489247554142208	47.071909	-95.196887	1	WQP	1	40	40	0	0		0	0	0	0	27	Minnesota	27005	Becker County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5960500277030158336	47.239728	-95.158181	1	WQP	1	200	40	3	1	0.558	0	0	0	0	27	Minnesota	27057	Hubbard County	1									0.0	0.015	0.015	0.06417986476754145	0.05	0.0	2.4044966191885364	5	D	none	sawgraph;spatialkg	2
5960533640336113664	47.532095	-95.350846	1	WQP	1	40	40	0	0		3	0	3	1	27	Minnesota	27029	Clearwater County	1					1.0	Airport operations (AFFF fire training)	488119	BAGLEY MUNI	0.17343889579073268	0.0	0.0		0.0	1.0		4	N	1-ring	sawgraph;spatialkg;fiokg	3
5960542814386257920	47.470594	-95.266667	1	WQP	1	40	40	1	1	0.28	0	0	0	0	27	Minnesota	27029	Clearwater County	1									0.0	0.025	0.025	0.03573148647142951	0.05	0.0	1.893287161785738	5	D	none	sawgraph;spatialkg	2
5960549170937856000	47.335958	-95.170548	1	WQP	1	240	40	3	1	2.26	0	0	0	0	27	Minnesota	27057	Hubbard County	1									0.0	0.0125	0.0125	0.17104778402566867	0.05	0.0	5.026194600641717	5	D	none	sawgraph;spatialkg	2
5960553087948029952	47.456549	-95.098319	1	WQP	1	40	40	1	1	0.884	0	0	1	0	27	Minnesota	27007	Beltrami County	1									0.018665241123894335	0.025	0.025	0.09168036735803091	0.05	0.0	3.945292623287075	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5960555802367361024	47.4367	-95.0042	1	WQP	1	13	13	0	0		0	0	0	0	27	Minnesota	27007	Beltrami County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5960558344988000256	47.358009	-94.941674	1	WQP	1	40	40	0	0		0	0	0	0	27	Minnesota	27057	Hubbard County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5960558757304860672	47.39378	-94.971638	1	WQP	1	240	40	7	2	3.86	0	0	2	0	27	Minnesota	27057	Hubbard County	1									0.02958370724829093	0.029166666666666667	0.029166666666666667	0.2288456441739724	0.1	0.0	8.339904191372828	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5960562846113726464	47.461108	-94.858137	1	WQP	1	40	40	10	10	33.0	27	0	91	1	27	Minnesota	27007	Beltrami County	1									0.25	0.25	0.25	0.5104191185326288	0.5		35.01164218146191	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5960563567668232192	47.459894	-94.844336	3	WQP	3	93	44	25	11	18.2	6	0	82	0	27	Minnesota	27007	Beltrami County	1									0.15978779832136744	0.26881720430107525	0.26881720430107525	0.42770519050418804	0.55	0.0	27.16154678987407	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5960564461021429760	47.467732	-94.876947	1	WQP	1	13	13	0	0		90	1	74	1	27	Minnesota	27007	Beltrami County	1	1.0	Sewage treatment (effluent & biosolids)	221320	BEMIDJI WWTP					0.3868528072345416	0.0	0.0		0.0	1.0		4	N	same-cell	sawgraph;spatialkg;fiokg	3
5960565354374627328	47.451119	-94.906574	1	WQP	1	160	40	9	5	4.88	0	0	5	0	27	Minnesota	27007	Beltrami County	1									0.04824894837218527	0.05625	0.05625	0.2564220063526597	0.25	0.0	11.724263351842978	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5960568893427679232	47.508275	-94.949327	1	WQP	1	40	40	1	1	0.425	3	0	45	3	27	Minnesota	27007	Beltrami County	1									0.34687779158146537	0.025	0.025	0.05126420390270656	0.05		16.024808669909945	4	B	1-ring	sawgraph;spatialkg;fiokg	3
5960569099586109440	47.504868	-94.905383	1	WQP	1	40	40	8	8	17.5	19	0	89	1	27	Minnesota	27007	Beltrami County	1					1.0	Waste treatment & disposal (landfill, hazardous waste)	562212	KUMMER	0.2459936110533385	0.2	0.2	0.42232946823066736	0.4	1.0	37.16801309263354	5	B	1-ring	sawgraph;spatialkg;fiokg	3
5960570061658783744	47.542845	-94.846208	1	WQP	1	40	40	5	5	2.21	3	0	4	0	27	Minnesota	27007	Beltrami County	1									0.1138351243484765	0.125	0.125	0.16881058517719202	0.25	0.0	13.204493981626477	5	C	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5960582912200933376	47.584034	-95.124984	1	WQP	1	40	40	0	0		0	0	1	0	27	Minnesota	27007	Beltrami County	1									0.018665241123894335	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5960739249010507776	48.583796	-95.25561	1	WQP	1	80	40	0	0		0	0	0	0	27	Minnesota	27077	Lake of the Woods County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961020861426171904	47.5507	-94.80014	1	WQP	1	40	40	0	0		0	0	5	0	27	Minnesota	27007	Beltrami County	1									0.04824894837218527	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5961025809228496896	47.453	-94.711	1	WQP	1	240	40	21	7	4.02	0	0	1	0	27	Minnesota	27007	Beltrami County	1									0.018665241123894335	0.0875	0.0875	0.2335341150816699	0.35	0.0	11.741636316378049	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5961028798525734912	47.416598	-94.718244	1	WQP	1	40	40	0	0		0	0	3	0	27	Minnesota	27007	Beltrami County	1									0.03733048224778867	0.0	0.0		0.0	0.0		4	N	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5961031100628205568	47.36649	-94.66187	1	WQP	1	80	40	0	0		0	0	0	0	27	Minnesota	27021	Cass County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961032200139833344	47.4313	-94.64812	1	WQP	1	40	40	3	3	0.742	0	0	2	0	27	Minnesota	27007	Beltrami County	1									0.02958370724829093	0.075	0.075	0.08033775928653306	0.15	0.0	6.043873735853509	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5961033883767013376	47.371386	-94.537844	1	WQP	1	40	40	2	2	2.53	0	0	1	0	27	Minnesota	27021	Cass County	1									0.018665241123894335	0.05	0.05	0.18256515265551548	0.1	0.0	7.21741225572419	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5961040102879657984	47.42519	-94.47934	1	WQP	1	40	40	0	0		0	0	0	0	27	Minnesota	27007	Beltrami County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961043848091140096	47.38286	-94.38861	1	WQP	1	40	40	0	0		0	0	0	0	27	Minnesota	27021	Cass County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961062161831690240	47.629072	-94.292043	1	WQP	1	80	53	0	0		0	0	0	0	27	Minnesota	27061	Itasca County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961210355383271424	47.447986	-93.48797	1	WQP	1	80	53	0	0		0	0	0	0	27	Minnesota	27061	Itasca County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961435446029320192	48.458192	-92.965117	1	WQP	1	9	3	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961441665141964800	48.428316	-92.82693	1	WQP	1	9	3	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961442489775685632	48.46981	-92.834717	1	WQP	1	15	3	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961443280049668096	48.498935	-92.813235	1	WQP	1	9	3	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961444757518417920	48.497556	-92.887838	1	WQP	1	9	3	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961458467054026752	48.540631	-93.004552	1	WQP	1	12	3	0	0		0	0	0	0	27	Minnesota	27137	St. Louis County	1									0.0	0.0	0.0		0.0	0.0		4	N	none	sawgraph;spatialkg	2
5961472142229897216	48.59014	-93.156142	1	WQP	1	9	3	0	0		3	0	4	0	27	Minnesota	27071	Koochiching County	1									0.1138351243484765	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
5961517084767682560	48.48513	-93.72216	1	WQP	1	13	13	5	5		0	0	0	0	27	Minnesota	27071	Koochiching County	1									0.0	0.38461538461538464	0.38461538461538464		0.25	0.0	13.58974358974359	4	D	none	sawgraph;spatialkg	2
5962391814987055104	48.70306	-94.3357	1	WQP	1	13	13	5	5		0	0	0	0	27	Minnesota	27071	Koochiching County	1									0.0	0.38461538461538464	0.38461538461538464		0.25	0.0	13.58974358974359	4	D	none	sawgraph;spatialkg	2
5963005342475354112	48.71724	-96.49442	1	WQP	1	160	40	26	8	20.8	0	0	1	0	27	Minnesota	27069	Kittson County	1									0.018665241123894335	0.1625	0.1625	0.4460876190051306	0.4	0.0	19.055473914464567	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5963116358790021120	48.76562	-96.88681	1	WQP	1	120	40	13	7	21.2	0	0	0	0	27	Minnesota	27069	Kittson County	1									0.0	0.10833333333333334	0.10833333333333334	0.4487193984884071	0.35	0.0	16.884651628876842	5	D	none	sawgraph;spatialkg	2
5963116839826358272	48.760035	-96.922333	1	WQP	1	200	40	23	8	14.6	0	0	9	0	27	Minnesota	27069	Kittson County	1									0.06200458888731158	0.115	0.115	0.39765066238576124	0.4	0.0	18.411427170699938	5	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5964561735544209408	47.80058	-96.80941	1	WQP	1	993	40	100	8		0	0	9	0	27	Minnesota	27119	Polk County	1									0.06200458888731158	0.10070493454179255	0.10070493454179255		0.4	0.0	10.912345735855675	4	C	1-ring (unflagged)	sawgraph;spatialkg;fiokg	3
5964899766650273792	47.631022	-95.87096	1	WQP	1	40	40	0	0		1	0	5	0	27	Minnesota	27119	Polk County	1									0.05691756217423825	0.0	0.0		0.0	0.0		4	N	same-cell (unflagged)	sawgraph;spatialkg;fiokg	3
