fips,var,val,year
19031,severe housing cost burden,8.0944350759,2023
31089,drinking water violations,No(1.0),2023
05069,firearm fatalities,0.040654478179,2023
05019,premature death,8.860254151200001(1.0),2023
29213,children in single-parent households,22.984620585(3.0),2023
51017,life expectancy,76.019766895,2023
35007,uninsured,9.2971639951(1.0),2023
25007,unemployment,6.5352697095(3.0),2023
42077,unemployment,6.8009728787(3.0),2023
26031,preventable hospital stays,2.547(2.0),2023
38005,preventable hospital stays,2.723(3.0),2023
41039,rural,17.52299447,2023
31153,primary care physicians,1889:1(3.0),2023
12073,residential segregation - black/white,48.753509304,2023
54063,severe housing problems,9.527972028(2.0),2023
12011,low birthweight,9.5167436905(3.0),2023
18151,food insecurity,10.8,2023
13185,homicides,0.007421150278299999,2023
48405,primary care physicians,4124:1(4.0),2023
19017,frequent mental distress,13.2,2023
47153,low birthweight,9.3189964158(4.0),2023
21073,air pollution - particulate matter,8.7(4.0),2023
51011,low birthweight,9.4339622642(3.0),2023
46009,food insecurity,9.5,2023
28155,frequent mental distress,15.6,2023
51181,frequent mental distress,15.2,2023
39049,physical inactivity,22.9(1.0),2023
40153,mental health providers,266:1(2.0),2023
55115,severe housing cost burden,8.011559272,2023
13273,children in poverty,42.3(4.0),2023
17049,premature death,6.6755805026(2.0),2023
19031,premature death,4.9495718134(1.0),2023
37061,poor or fair health,18.6(4.0),2023
54097,children in poverty,25.2(3.0),2023
22095,air pollution - particulate matter,8.8(3.0),2023
30035,motor vehicle crash deaths,0.035501352183999996,2023
47157,food insecurity,13.7,2023
01051,unemployment,2.7193869406(1.0),2023
39099,mental health providers,227:1(1.0),2023
17023,children in poverty,16.5(2.0),2023
21117,low birthweight,8.5290792614(2.0),2023
36061,firearm fatalities,0.0017363962221000001,2023
05071,life expectancy,75.488921777,2023
28023,poor or fair health,20.6(2.0),2023
48401,firearm fatalities,0.01786079741,2023
26117,firearm fatalities,0.01258431491,2023
20089,food insecurity,11.9,2023
21003,poor or fair health,20.8(2.0),2023
37155,severe housing cost burden,13.110613478,2023
08061,frequent mental distress,16.0,2023
23019,firearm fatalities,0.013840155432,2023
42093,physical inactivity,22.5(1.0),2023
37165,rural,48.39173604,2023
49043,primary care physicians,708:1(1.0),2023
02068,unemployment,10.058479532(nan),2023
08013,children in single-parent households,20.372255344(3.0),2023
48231,firearm fatalities,0.016221645915,2023
55081,primary care physicians,1606:1(2.0),2023
41025,drinking water violations,No(1.0),2023
28109,preventable hospital stays,3.816(3.0),2023
40049,poor or fair health,19.3(3.0),2023
53015,preventable hospital stays,2.4989999999999997(4.0),2023
27167,low birthweight,5.2419354839(1.0),2023
29097,physical inactivity,27.6(3.0),2023
30077,poor or fair health,13.3(3.0),2023
40011,primary care physicians,1889:1(1.0),2023
56045,food insecurity,11.0,2023
28083,low birthweight,14.996849401(4.0),2023
46007,adult obesity,38.5(4.0),2023
42133,homicides,0.004453382536300001,2023
01011,motor vehicle crash deaths,0.049760871368,2023
21027,children in single-parent households,28.170836928(4.0),2023
29155,preventable hospital stays,6.010999999999999(4.0),2023
17121,severe housing cost burden,9.5808383234,2023
41023,income inequality,4.3210782067(3.0),2023
31015,severe housing problems,7.7348066298(1.0),2023
31043,children in single-parent households,18.149751483(3.0),2023
49051,drug overdose deaths,0.011692373649,2023
31159,drinking water violations,Yes(3.0),2023
53031,drug overdose deaths,0.022762545266,2023
20123,children in poverty,13.2(2.0),2023
13031,adult obesity,38.1(2.0),2023
31099,income inequality,3.7772754961(2.0),2023
47099,severe housing problems,12.437343358(3.0),2023
32009,severe housing problems,4.0816326531(nan),2023
27109,adult obesity,32.2(1.0),2023
08049,children in poverty,10.1(1.0),2023
51037,limited access to healthy foods,14.603320272,2023
46109,primary care physicians,2583:1(3.0),2023
21103,poor or fair health,20.8(2.0),2023
26091,severe housing problems,11.370452471(2.0),2023
40143,drinking water violations,No(1.0),2023
37013,children in poverty,32.0(4.0),2023
40041,life expectancy,75.414948396,2023
53037,firearm fatalities,0.011036871641,2023
12073,mental health providers,370:1(1.0),2023
48339,frequent mental distress,14.9,2023
31133,uninsured,10.438645197(3.0),2023
40083,life expectancy,79.119407338,2023
13119,frequent mental distress,17.2,2023
37089,children in poverty,18.6(2.0),2023
48109,poor or fair health,29.0(4.0),2023
21007,motor vehicle crash deaths,0.033819262739999995,2023
27143,unemployment,3.615819209(3.0),2023
54077,frequent mental distress,18.8,2023
48013,children in single-parent households,25.235192293(3.0),2023
19163,residential segregation - black/white,47.652003742,2023
55077,severe housing problems,11.278195489(2.0),2023
51093,uninsured,7.8605696648(1.0),2023
48137,uninsured,28.071481757(4.0),2023
40013,homicides,0.0046090454052,2023
17121,premature death,11.371134184(4.0),2023
48217,children in single-parent households,23.634175692(2.0),2023
31153,severe housing problems,9.4627226079(2.0),2023
53067,children in poverty,11.7(1.0),2023
46005,frequent mental distress,11.2,2023
55078,air pollution - particulate matter,6.7(1.0),2023
37173,life expectancy,70.612572772,2023
31059,preventable hospital stays,1.5779999999999998(1.0),2023
35033,unemployment,6.2062062062(2.0),2023
19023,poor or fair health,11.8(2.0),2023
51133,severe housing cost burden,12.598904443,2023
28071,uninsured,14.705534951(2.0),2023
12079,unemployment,4.9352331606(4.0),2023
48405,severe housing problems,11.884057971(2.0),2023
47025,air pollution - particulate matter,8.6(4.0),2023
08011,preventable hospital stays,1.8849999999999998(3.0),2023
42129,drinking water violations,No(1.0),2023
37189,food insecurity,14.3,2023
08067,children in single-parent households,21.636629323(3.0),2023
37069,limited access to healthy foods,2.1685792776,2023
31067,children in single-parent households,19.480519481(3.0),2023
06005,rural,60.423722139,2023
37111,low birthweight,10.411227154(3.0),2023
19011,mental health providers,2569:1(4.0),2023
53001,limited access to healthy foods,23.228694685,2023
26011,low birthweight,7.6327433628(3.0),2023
36001,unemployment,4.3966855558(1.0),2023
48463,frequent mental distress,15.8,2023
27041,life expectancy,79.775715175,2023
12047,homicides,0.016975046680999997,2023
16003,limited access to healthy foods,8.5972666131,2023
13199,preventable hospital stays,5.2459999999999996(4.0),2023
13215,income inequality,4.9145466087(2.0),2023
33017,adult obesity,29.9(2.0),2023
29107,food insecurity,11.8,2023
20205,frequent mental distress,15.7,2023
48077,preventable hospital stays,4.614(4.0),2023
20207,drinking water violations,No(1.0),2023
01117,primary care physicians,1223:1(1.0),2023
39001,life expectancy,73.524076906,2023
20003,adult obesity,39.1(3.0),2023
41025,firearm fatalities,0.046351837714,2023
49003,food insecurity,9.9,2023
45013,life expectancy,82.575936172,2023
20025,air pollution - particulate matter,6.3(2.0),2023
17029,children in poverty,20.4(4.0),2023
21225,drinking water violations,Yes(4.0),2023
55121,uninsured,8.3238167745(3.0),2023
36031,preventable hospital stays,2.07(1.0),2023
13075,limited access to healthy foods,0.776539547,2023
34013,limited access to healthy foods,0.748623168,2023
40031,physical inactivity,31.2(3.0),2023
18043,unemployment,2.7773749094(2.0),2023
48487,uninsured,23.206708426(3.0),2023
42109,primary care physicians,2688:1(4.0),2023
16051,primary care physicians,5097:1(4.0),2023
18123,rural,55.041886441,2023
28045,physical inactivity,23.6(1.0),2023
51590,food insecurity,16.3,2023
48127,frequent mental distress,17.3,2023
01065,residential segregation - black/white,22.92369027,2023
13239,severe housing problems,24.404761905(4.0),2023
51133,premature death,6.303357279300001(1.0),2023
48061,uninsured,29.85276773(4.0),2023
19147,preventable hospital stays,1.781(1.0),2023
17075,income inequality,4.4630616596(3.0),2023
29073,drinking water violations,No(1.0),2023
47139,children in single-parent households,31.10516934(4.0),2023
19169,uninsured,5.6359102244(2.0),2023
36019,uninsured,5.3101953735(3.0),2023
49043,severe housing problems,13.677918425(3.0),2023
01069,drug overdose deaths,0.013872074253,2023
22047,food insecurity,14.2,2023
27043,limited access to healthy foods,4.4651395211,2023
29101,preventable hospital stays,3.2039999999999997(3.0),2023
48197,uninsured,28.370878224(4.0),2023
48409,drinking water violations,Yes(2.0),2023
36047,primary care physicians,1396:1(2.0),2023
48463,unemployment,5.5190188411(3.0),2023
25003,income inequality,4.9651482846(2.0),2023
37017,motor vehicle crash deaths,0.039571605458,2023
40129,air pollution - particulate matter,6.9(1.0),2023
16041,rural,66.189582356,2023
51013,children in single-parent households,15.496769076(1.0),2023
40011,severe housing problems,9.6153846154(1.0),2023
47125,children in poverty,14.5(1.0),2023
20065,preventable hospital stays,4.5120000000000005(4.0),2023
12129,limited access to healthy foods,3.2366197444,2023
26121,primary care physicians,1756:1(2.0),2023
48165,adult obesity,36.2(1.0),2023
12051,severe housing cost burden,16.02155806,2023
06017,low birthweight,6.7028985507(3.0),2023
19033,life expectancy,77.572817444,2023
15007,uninsured,5.6258095303(3.0),2023
24045,primary care physicians,1733:1(2.0),2023
13229,homicides,0.008151287903499999,2023
54081,children in poverty,25.8(3.0),2023
50023,drug overdose deaths,0.028019693842,2023
28021,low birthweight,16.887816647(4.0),2023
06061,life expectancy,82.308898362,2023
12113,frequent mental distress,16.8,2023
28007,children in single-parent households,46.428571429(4.0),2023
08063,limited access to healthy foods,9.338723749,2023
27049,physical inactivity,19.6(1.0),2023
28127,air pollution - particulate matter,9.2(3.0),2023
19163,mental health providers,603:1(1.0),2023
24039,adult obesity,40.4(4.0),2023
26159,income inequality,4.1781122372(3.0),2023
46109,severe housing problems,11.225806452(3.0),2023
08039,limited access to healthy foods,7.0130407513,2023
55127,primary care physicians,2363:1(3.0),2023
12105,air pollution - particulate matter,7.7(2.0),2023
25005,limited access to healthy foods,4.0967603483,2023
17147,rural,67.660948054,2023
38001,income inequality,6.3184015288(4.0),2023
27055,unemployment,2.8548926954(1.0),2023
30109,unemployment,3.7825059102(nan),2023
48389,residential segregation - black/white,53.607494754,2023
19097,children in single-parent households,16.628122109(2.0),2023
19057,unemployment,6.3222445325(4.0),2023
40069,rural,100.0,2023
12057,income inequality,4.7128177393(4.0),2023
30053,limited access to healthy foods,2.7128230529,2023
42113,motor vehicle crash deaths,0.032601355285,2023
48407,uninsured,22.554262347(3.0),2023
20075,income inequality,3.5512987739(1.0),2023
48349,uninsured,22.729369492(3.0),2023
51540,children in single-parent households,36.521136521(4.0),2023
28163,motor vehicle crash deaths,0.024685643755000004,2023
19197,drinking water violations,No(1.0),2023
17181,severe housing problems,11.269722014(3.0),2023
06007,frequent mental distress,16.1,2023
47049,motor vehicle crash deaths,0.025888850535,2023
19005,poor or fair health,12.8(3.0),2023
39079,drinking water violations,No(1.0),2023
12051,premature death,8.7554123631(3.0),2023
39003,adult obesity,39.1(3.0),2023
13013,air pollution - particulate matter,10.4(4.0),2023
05057,life expectancy,75.577810086,2023
21009,uninsured,8.5012132498(4.0),2023
21225,firearm fatalities,0.023326975589,2023
18011,life expectancy,78.232372796,2023
12113,unemployment,3.4613572102(1.0),2023
21161,preventable hospital stays,2.733(1.0),2023
05133,limited access to healthy foods,13.395401558,2023
51135,primary care physicians,2166:1(3.0),2023
08077,children in single-parent households,25.946403215(4.0),2023
24047,uninsured,7.6279220955(4.0),2023
38093,premature death,5.7152777235(1.0),2023
17077,preventable hospital stays,3.159(3.0),2023
19037,mental health providers,1981:1(3.0),2023
22071,homicides,0.036125817501999995,2023
48333,adult obesity,37.0(2.0),2023
39053,frequent mental distress,18.3,2023
49019,primary care physicians,754:1(1.0),2023
20191,mental health providers,1018:1(3.0),2023
01047,homicides,0.033251848035,2023
48361,motor vehicle crash deaths,0.025529742150000003,2023
18121,low birthweight,6.4953604568(1.0),2023
20005,preventable hospital stays,4.326(4.0),2023
31165,limited access to healthy foods,20.533924328,2023
01065,mental health providers,4918:1(4.0),2023
01117,severe housing problems,9.3180961949(1.0),2023
48035,physical inactivity,25.7(2.0),2023
30009,premature death,5.9482536751(1.0),2023
21019,drug overdose deaths,0.069763799707,2023
48409,firearm fatalities,0.014900376084999998,2023
17069,severe housing cost burden,3.5150645624,2023
17055,frequent mental distress,14.9,2023
40119,food insecurity,14.9,2023
48371,drinking water violations,Yes(2.0),2023
37071,air pollution - particulate matter,9.5(4.0),2023
42109,severe housing problems,10.239945928(1.0),2023
38017,homicides,0.0024215107644,2023
16019,low birthweight,7.8048406863(4.0),2023
29063,poor or fair health,15.8(2.0),2023
20045,motor vehicle crash deaths,0.007133549559100001,2023
13253,severe housing problems,17.087667162(4.0),2023
45023,motor vehicle crash deaths,0.037641765532,2023
18051,food insecurity,11.1,2023
55007,food insecurity,11.1,2023
48283,limited access to healthy foods,11.549046754,2023
19115,life expectancy,78.292059227,2023
16081,food insecurity,6.2,2023
51085,low birthweight,6.7387062885(1.0),2023
39173,children in poverty,10.1(1.0),2023
39145,uninsured,7.9430446011(2.0),2023
21001,income inequality,5.018021649(3.0),2023
48303,frequent mental distress,15.7,2023
29123,frequent mental distress,17.2,2023
21115,mental health providers,537:1(2.0),2023
29051,children in poverty,14.7(1.0),2023
17033,motor vehicle crash deaths,0.018788234056,2023
08031,residential segregation - black/white,55.469513438,2023
29011,uninsured,16.397998888(4.0),2023
01073,uninsured,9.9758865004(1.0),2023
04027,rural,10.42957635,2023
27019,limited access to healthy foods,3.768171879,2023
53073,rural,25.873520931,2023
42071,food insecurity,8.7,2023
54031,firearm fatalities,0.026166593982,2023
19087,air pollution - particulate matter,8.3(4.0),2023
17069,premature death,11.520778059(4.0),2023
31097,primary care physicians,2529:1(4.0),2023
09015,preventable hospital stays,2.786(3.0),2023
21223,preventable hospital stays,5.2459999999999996(4.0),2023
37085,uninsured,12.544890773(2.0),2023
30067,poor or fair health,10.5(1.0),2023
51193,physical inactivity,25.4(3.0),2023
48213,children in poverty,22.7(3.0),2023
51720,uninsured,7.409733124(1.0),2023
51570,rural,0.0,2023
