fips,lat,lng
17157,38.11073108724246,-89.9953369729457
17159,38.642377190259644,-88.02652570910512
17161,41.45531121584245,-90.48327024213592
17163,38.49024362451803,-90.06066372540116
17165,37.69829749349716,-88.56136340578877
17167,39.69688605372447,-89.4789435019777
17169,40.18009190282375,-90.48327024213592
17171,39.5938759161743,-90.45495417669464
17173,39.41102683403447,-88.64825332476994
17175,41.064564874975275,-89.87389868982949
17177,42.4180762978566,-89.78960123721208
17179,40.64854332678428,-89.54504582330537
17181,37.43755192631207,-89.12771990523973
17183,40.243899875205514,-87.889338253013
17185,38.470234736169786,-87.8500643678639
17187,40.790290488423196,-90.66781796505099
17189,38.27926857160956,-89.50728656803881
17191,38.29853150226728,-88.48397875650622
17193,37.98245132785328,-88.25098567594014
17195,41.70586468603465,-90.10739349987365
17197,41.31944392475616,-87.77141357998637
17199,37.76699081633332,-88.80228424518076
17201,42.3763620233984,-89.31320586828383
17203,40.80793694772724,-89.39379295972746
18001,40.60851774522468,-84.95574333381495
18003,41.066629455229524,-85.27742074284158
18005,39.29332797012371,-85.8742095286338
18007,40.65476685707809,-87.30658337616205
18009,40.463723488427775,-85.31879137160946
18011,40.09189858684846,-86.59558125904256
18013,39.183771673048184,-86.23109398823536
18015,40.52143245861423,-86.53501757685643
18017,40.73263658111966,-86.32246381180778
18019,38.47053141923067,-85.76153786405146
18021,39.442256662524244,-87.10736577006638
18023,40.2419908672011,-86.58549245102844
18025,38.30140060111104,-86.46426655681547
18027,38.75032484780499,-87.07241610047123
18029,39.139462312477434,-84.91410123450727
18031,39.33235832477855,-85.47365204589721
18035,40.23468588966674,-85.46334175114805
18037,38.36765961831426,-86.97742455098155
18039,41.477854697341456,-86.01725945352639
18041,39.62745594185503,-85.17385761059063
18043,38.335171845088375,-85.90489618222507
18045,40.07647293037604,-87.31652215432864
18047,39.37885864504712,-84.96614904724181
18049,41.04013730275379,-86.36301970621524
18051,38.303692865942665,-87.45544316199368
18053,40.48229115998222,-85.66917260081787
18055,39.03340326187724,-86.82705447302818
18057,40.05229249582541,-86.13955977836042
18059,39.80587199640553,-85.76666429233748
18061,38.14991557782734,-86.04786176052946
18063,39.77648293235081,-86.44403354131332
18065,39.97144216543086,-85.40143868428044
18067,40.48688236675575,-86.19043237752686
18069,40.80826260972749,-85.48396037179121
18071,38.973493538791644,-86.0070546580391
18073,41.14148451930997,-87.18715370283034
