category	K	k	n	N	expected	fold	p	fdr	label	id	family	threshold
https://identifiers.org/reactome/R-HSA-2979096	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	NOTCH2 Activation and Transmission of Signal to the Nucleus	R-HSA-2979096	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9627069	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Regulation of the apoptosome activity	R-HSA-9627069	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9645460	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Alpha-protein kinase 1 signaling pathway	R-HSA-9645460	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8874211	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	CREB3 factors activate genes	R-HSA-8874211	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-375276	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Peptide ligand-binding receptors	R-HSA-375276	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9615933	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Postmitotic nuclear pore complex (NPC) reformation	R-HSA-9615933	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9617629	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Regulation of FOXO transcriptional activity by acetylation	R-HSA-9617629	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-937042	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	IRAK2 mediated activation of TAK1 complex	R-HSA-937042	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1483191	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Synthesis of PC	R-HSA-1483191	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-162658	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Golgi Cisternae Pericentriolar Stack Reorganization	R-HSA-162658	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2022377	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Metabolism of Angiotensinogen to Angiotensins	R-HSA-2022377	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-210991	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Basigin interactions	R-HSA-210991	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2162123	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	R-HSA-2162123	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2022854	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Keratan sulfate biosynthesis	R-HSA-2022854	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-196807	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Nicotinate metabolism	R-HSA-196807	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-419037	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	NCAM1 interactions	R-HSA-419037	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5689901	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Metalloprotease DUBs	R-HSA-5689901	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167242	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Abortive elongation of HIV-1 transcript in the absence of Tat	R-HSA-167242	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9013507	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	NOTCH3 Activation and Transmission of Signal to the Nucleus	R-HSA-9013507	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9865881	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Complex III assembly	R-HSA-9865881	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5099900	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	WNT5A-dependent internalization of FZD4	R-HSA-5099900	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9014325	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	TICAM1,TRAF6-dependent induction of TAK1 complex	R-HSA-9014325	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5576892	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Phase 0 - rapid depolarisation	R-HSA-5576892	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-450341	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Activation of the AP-1 family of transcription factors	R-HSA-450341	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-975163	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	R-HSA-975163	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-189483	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Heme degradation	R-HSA-189483	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1266695	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	Interleukin-7 signaling	R-HSA-1266695	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-198753	5	3	1243	1720	3.61	0.83	0.8659065417476057	0.9999625017883472	ERK/MAPK targets	R-HSA-198753	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6811558	19	12	1243	1720	13.73	0.87	0.8732822968913208	0.9999625017883472	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	R-HSA-6811558	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-112382	16	10	1243	1720	11.56	0.86	0.8747022612617452	0.9999625017883472	Formation of RNA Pol II elongation complex 	R-HSA-112382	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-3371453	28	18	1243	1720	20.23	0.89	0.8762625225057089	0.9999625017883472	Regulation of HSF1-mediated heat shock response	R-HSA-3371453	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8949613	10	6	1243	1720	7.23	0.83	0.8864955700141205	0.9999625017883472	Cristae formation	R-HSA-8949613	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167200	10	6	1243	1720	7.23	0.83	0.8864955700141205	0.9999625017883472	Formation of HIV-1 elongation complex containing HIV-1 Tat	R-HSA-167200	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9931509	10	6	1243	1720	7.23	0.83	0.8864955700141205	0.9999625017883472	Expression of BMAL (ARNTL), CLOCK, and NPAS2	R-HSA-9931509	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5696395	10	6	1243	1720	7.23	0.83	0.8864955700141205	0.9999625017883472	Formation of Incision Complex in GG-NER	R-HSA-5696395	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5689603	27	17	1243	1720	19.51	0.87	0.9013147438263358	0.9999625017883472	UCH proteinases	R-HSA-5689603	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-204005	24	15	1243	1720	17.34	0.86	0.901319379743751	0.9999625017883472	COPII-mediated vesicle transport	R-HSA-204005	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8939236	24	15	1243	1720	17.34	0.86	0.901319379743751	0.9999625017883472	RUNX1 regulates transcription of genes involved in differentiation of HSCs	R-HSA-8939236	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9013106	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	RHOC GTPase cycle	R-HSA-9013106	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5675482	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Regulation of necroptotic cell death	R-HSA-5675482	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9680350	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Signaling by CSF1 (M-CSF) in myeloid cells	R-HSA-9680350	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9748787	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Azathioprine ADME	R-HSA-9748787	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9694548	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Maturation of spike protein	R-HSA-9694548	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-389513	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Co-inhibition by CTLA4	R-HSA-389513	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-450604	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	KSRP (KHSRP) binds and destabilizes mRNA	R-HSA-450604	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8963889	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Assembly of active LPL and LIPC lipase complexes	R-HSA-8963889	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-3371568	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Attenuation phase	R-HSA-3371568	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9662360	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Sensory processing of sound by inner hair cells of the cochlea	R-HSA-9662360	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167158	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Formation of the HIV-1 Early Elongation Complex	R-HSA-167158	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-113418	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Formation of the Early Elongation Complex	R-HSA-113418	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167287	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	HIV elongation arrest and recovery	R-HSA-167287	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167290	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Pausing and recovery of HIV elongation	R-HSA-167290	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9912633	7	4	1243	1720	5.06	0.79	0.9018833153541044	0.9999625017883472	Antigen processing: Ub, ATP-independent proteasomal degradation	R-HSA-9912633	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9020702	30	19	1243	1720	21.68	0.88	0.9019539716347996	0.9999625017883472	Interleukin-1 signaling	R-HSA-9020702	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-191859	21	13	1243	1720	15.18	0.86	0.9022289924513525	0.9999625017883472	snRNP Assembly	R-HSA-191859	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-674695	21	13	1243	1720	15.18	0.86	0.9022289924513525	0.9999625017883472	RNA Polymerase II Pre-transcription Events	R-HSA-674695	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6802952	18	11	1243	1720	13.01	0.85	0.904433696093769	0.9999625017883472	Signaling by BRAF and RAF1 fusions	R-HSA-6802952	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-72187	18	11	1243	1720	13.01	0.85	0.904433696093769	0.9999625017883472	mRNA 3'-end processing	R-HSA-72187	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6804756	15	9	1243	1720	10.84	0.83	0.9085394734076259	0.9999625017883472	Regulation of TP53 Activity through Phosphorylation	R-HSA-6804756	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6802955	12	7	1243	1720	8.67	0.81	0.9155337028448063	0.9999625017883472	Paradoxical activation of RAF signaling by kinase inactive BRAF	R-HSA-6802955	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9013406	12	7	1243	1720	8.67	0.81	0.9155337028448063	0.9999625017883472	RHOQ GTPase cycle	R-HSA-9013406	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6802946	12	7	1243	1720	8.67	0.81	0.9155337028448063	0.9999625017883472	Signaling by moderate kinase activity BRAF mutants	R-HSA-6802946	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9656223	12	7	1243	1720	8.67	0.81	0.9155337028448063	0.9999625017883472	Signaling by RAF1 mutants	R-HSA-9656223	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-216083	12	7	1243	1720	8.67	0.81	0.9155337028448063	0.9999625017883472	Integrin cell surface interactions	R-HSA-216083	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9649948	12	7	1243	1720	8.67	0.81	0.9155337028448063	0.9999625017883472	Signaling downstream of RAS mutants	R-HSA-9649948	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9707564	12	7	1243	1720	8.67	0.81	0.9155337028448063	0.9999625017883472	Cytoprotection by HMOX1	R-HSA-9707564	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-977606	12	7	1243	1720	8.67	0.81	0.9155337028448063	0.9999625017883472	Regulation of Complement cascade	R-HSA-977606	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1236974	32	20	1243	1720	23.13	0.86	0.9224306559278354	0.9999625017883472	ER-Phagosome pathway	R-HSA-1236974	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-2871837	29	18	1243	1720	20.96	0.86	0.9224688761213591	0.9999625017883472	FCERI mediated NF-kB activation	R-HSA-2871837	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-159236	23	14	1243	1720	16.62	0.84	0.9244545266682056	0.9999625017883472	Transport of Mature mRNA derived from an Intron-Containing Transcript	R-HSA-159236	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1169091	23	14	1243	1720	16.62	0.84	0.9244545266682056	0.9999625017883472	Activation of NF-kappaB in B cells	R-HSA-1169091	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8853659	9	5	1243	1720	6.5	0.77	0.9271198175529114	0.9999625017883472	RET signaling	R-HSA-8853659	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-4641262	9	5	1243	1720	6.5	0.77	0.9271198175529114	0.9999625017883472	Disassembly of the destruction complex and recruitment of AXIN to the membrane	R-HSA-4641262	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9696270	9	5	1243	1720	6.5	0.77	0.9271198175529114	0.9999625017883472	RND2 GTPase cycle	R-HSA-9696270	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5696400	9	5	1243	1720	6.5	0.77	0.9271198175529114	0.9999625017883472	Dual Incision in GG-NER	R-HSA-5696400	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8951664	43	27	1243	1720	31.07	0.87	0.9394119360139676	0.9999625017883472	Neddylation	R-HSA-8951664	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-6807878	28	17	1243	1720	20.23	0.84	0.9400318131400319	0.9999625017883472	COPI-mediated anterograde transport	R-HSA-6807878	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8856828	25	15	1243	1720	18.07	0.83	0.9415548923430267	0.9999625017883472	Clathrin-mediated endocytosis	R-HSA-8856828	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-187577	22	13	1243	1720	15.9	0.82	0.9438834704869118	0.9999625017883472	SCF(Skp2)-mediated degradation of p27/p21	R-HSA-187577	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9013149	22	13	1243	1720	15.9	0.82	0.9438834704869118	0.9999625017883472	RAC1 GTPase cycle	R-HSA-9013149	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-4641257	22	13	1243	1720	15.9	0.82	0.9438834704869118	0.9999625017883472	Degradation of AXIN	R-HSA-4641257	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-167152	11	6	1243	1720	7.95	0.75	0.9453175799006973	0.9999625017883472	Formation of HIV elongation complex in the absence of HIV Tat	R-HSA-167152	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5357956	11	6	1243	1720	7.95	0.75	0.9453175799006973	0.9999625017883472	TNFR1-induced NF-kappa-B signaling pathway	R-HSA-5357956	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5357786	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	TNFR1-induced proapoptotic signaling	R-HSA-5357786	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-5689896	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	Ovarian tumor domain proteases	R-HSA-5689896	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-70263	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	Gluconeogenesis	R-HSA-70263	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1295596	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	Spry regulation of FGF signaling	R-HSA-1295596	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-74749	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	Signal attenuation	R-HSA-74749	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9824585	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	Regulation of MITF-M-dependent genes involved in pigmentation	R-HSA-9824585	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9861718	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	Regulation of pyruvate metabolism	R-HSA-9861718	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-8866427	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	VLDLR internalisation and degradation	R-HSA-8866427	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-9013405	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	RHOD GTPase cycle	R-HSA-9013405	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-389357	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	CD28 dependent PI3K/Akt signaling	R-HSA-389357	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-1839117	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	Signaling by cytosolic FGFR1 fusion mutants	R-HSA-1839117	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
https://identifiers.org/reactome/R-HSA-186797	6	3	1243	1720	4.34	0.69	0.9464080952221993	0.9999625017883472	Signaling by PDGF	R-HSA-186797	Reactome	paper's rule   FC >= 1.2 (|log2FC| >= 0.263)
