disease	disease_label	phenotype	phenotype_label	mondo	hp
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000818	Abnormality of the endocrine system	MONDO_0019087	HP_0000818
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000821	Hypothyroidism	MONDO_0019087	HP_0000821
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000822	Hypertension	MONDO_0019087	HP_0000822
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000824	Decreased response to growth hormone stimulation test	MONDO_0019087	HP_0000824
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000846	Adrenal insufficiency	MONDO_0019087	HP_0000846
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000863	Central diabetes insipidus	MONDO_0019087	HP_0000863
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000872	Hashimoto thyroiditis	MONDO_0019087	HP_0000872
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000938	Osteopenia	MONDO_0019087	HP_0000938
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000939	Osteoporosis	MONDO_0019087	HP_0000939
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000952	Jaundice	MONDO_0019087	HP_0000952
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000953	Hyperpigmentation of the skin	MONDO_0019087	HP_0000953
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000961	Cyanosis	MONDO_0019087	HP_0000961
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000969	Edema	MONDO_0019087	HP_0000969
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000978	Bruising susceptibility	MONDO_0019087	HP_0000978
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0000989	Pruritus	MONDO_0019087	HP_0000989
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001028	Hemangioma	MONDO_0019087	HP_0001028
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001057	Aplasia cutis congenita	MONDO_0019087	HP_0001057
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001065	Striae distensae	MONDO_0019087	HP_0001065
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001080	Biliary tract abnormality	MONDO_0019087	HP_0001080
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001081	Cholelithiasis	MONDO_0019087	HP_0001081
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001082	Cholecystitis	MONDO_0019087	HP_0001082
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001097	Keratoconjunctivitis sicca	MONDO_0019087	HP_0001097
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001217	Clubbing	MONDO_0019087	HP_0001217
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001250	Seizure	MONDO_0019087	HP_0001250
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001271	Polyneuropathy	MONDO_0019087	HP_0001271
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001274	Agenesis of corpus callosum	MONDO_0019087	HP_0001274
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001289	Confusion	MONDO_0019087	HP_0001289
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001297	Stroke	MONDO_0019087	HP_0001297
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001298	Encephalopathy	MONDO_0019087	HP_0001298
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001310	Dysmetria	MONDO_0019087	HP_0001310
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001370	Rheumatoid arthritis	MONDO_0019087	HP_0001370
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001392	Abnormality of the liver	MONDO_0019087	HP_0001392
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001394	Cirrhosis	MONDO_0019087	HP_0001394
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001395	Hepatic fibrosis	MONDO_0019087	HP_0001395
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001396	Cholestasis	MONDO_0019087	HP_0001396
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001397	Hepatic steatosis	MONDO_0019087	HP_0001397
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001399	Hepatic failure	MONDO_0019087	HP_0001399
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001402	Hepatocellular carcinoma	MONDO_0019087	HP_0001402
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001403	Macrovesicular hepatic steatosis	MONDO_0019087	HP_0001403
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001405	Periportal fibrosis	MONDO_0019087	HP_0001405
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001407	Hepatic cysts	MONDO_0019087	HP_0001407
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001408	Bile duct proliferation	MONDO_0019087	HP_0001408
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001409	Portal hypertension	MONDO_0019087	HP_0001409
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001410	Decreased liver function	MONDO_0019087	HP_0001410
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001413	Micronodular cirrhosis	MONDO_0019087	HP_0001413
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001427	Mitochondrial inheritance	MONDO_0019087	HP_0001427
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001433	Hepatosplenomegaly	MONDO_0019087	HP_0001433
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001482	Subcutaneous nodule	MONDO_0019087	HP_0001482
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001508	Failure to thrive	MONDO_0019087	HP_0001508
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001510	Growth delay	MONDO_0019087	HP_0001510
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001537	Umbilical hernia	MONDO_0019087	HP_0001537
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001538	Protuberant abdomen	MONDO_0019087	HP_0001538
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001541	Ascites	MONDO_0019087	HP_0001541
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001548	Overgrowth	MONDO_0019087	HP_0001548
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001635	Congestive heart failure	MONDO_0019087	HP_0001635
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001638	Cardiomyopathy	MONDO_0019087	HP_0001638
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001640	Cardiomegaly	MONDO_0019087	HP_0001640
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001657	Prolonged QT interval	MONDO_0019087	HP_0001657
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001698	Pericardial effusion	MONDO_0019087	HP_0001698
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001712	Left ventricular hypertrophy	MONDO_0019087	HP_0001712
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001717	Coronary artery calcification	MONDO_0019087	HP_0001717
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001732	Abnormality of the pancreas	MONDO_0019087	HP_0001732
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001733	Pancreatitis	MONDO_0019087	HP_0001733
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001735	Acute pancreatitis	MONDO_0019087	HP_0001735
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001737	Pancreatic cysts	MONDO_0019087	HP_0001737
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001738	Exocrine pancreatic insufficiency	MONDO_0019087	HP_0001738
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001744	Splenomegaly	MONDO_0019087	HP_0001744
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001746	Asplenia	MONDO_0019087	HP_0001746
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001788	Premature rupture of membranes	MONDO_0019087	HP_0001788
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001824	Weight loss	MONDO_0019087	HP_0001824
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001873	Thrombocytopenia	MONDO_0019087	HP_0001873
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001875	Neutropenia	MONDO_0019087	HP_0001875
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001876	Pancytopenia	MONDO_0019087	HP_0001876
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001882	Leukopenia	MONDO_0019087	HP_0001882
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001894	Thrombocytosis	MONDO_0019087	HP_0001894
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001897	Normocytic anemia	MONDO_0019087	HP_0001897
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001902	Giant platelets	MONDO_0019087	HP_0001902
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001903	Anemia	MONDO_0019087	HP_0001903
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001907	Thromboembolism	MONDO_0019087	HP_0001907
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001919	Acute kidney injury	MONDO_0019087	HP_0001919
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001923	Reticulocytosis	MONDO_0019087	HP_0001923
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001928	Abnormality of coagulation	MONDO_0019087	HP_0001928
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001941	Acidosis	MONDO_0019087	HP_0001941
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001945	Fever	MONDO_0019087	HP_0001945
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001948	Alkalosis	MONDO_0019087	HP_0001948
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001954	Recurrent fever	MONDO_0019087	HP_0001954
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001971	Hypersplenism	MONDO_0019087	HP_0001971
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001974	Leukocytosis	MONDO_0019087	HP_0001974
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0001981	Schistocytosis	MONDO_0019087	HP_0001981
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002013	Vomiting	MONDO_0019087	HP_0002013
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002014	Diarrhea	MONDO_0019087	HP_0002014
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002017	Nausea and vomiting	MONDO_0019087	HP_0002017
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002018	Nausea	MONDO_0019087	HP_0002018
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002019	Constipation	MONDO_0019087	HP_0002019
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002020	Gastroesophageal reflux	MONDO_0019087	HP_0002020
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002024	Malabsorption	MONDO_0019087	HP_0002024
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002027	Abdominal pain	MONDO_0019087	HP_0002027
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002028	Chronic diarrhea	MONDO_0019087	HP_0002028
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002036	Hiatus hernia	MONDO_0019087	HP_0002036
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002037	Inflammation of the large intestine	MONDO_0019087	HP_0002037
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002039	Anorexia	MONDO_0019087	HP_0002039
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002040	Esophageal varix	MONDO_0019087	HP_0002040
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002045	Hypothermia	MONDO_0019087	HP_0002045
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002089	Pulmonary hypoplasia	MONDO_0019087	HP_0002089
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002098	Respiratory distress	MONDO_0019087	HP_0002098
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002148	Hypophosphatemia	MONDO_0019087	HP_0002148
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002150	Hypercalciuria	MONDO_0019087	HP_0002150
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002153	Hyperkalemia	MONDO_0019087	HP_0002153
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002157	Azotemia	MONDO_0019087	HP_0002157
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002202	Pleural effusion	MONDO_0019087	HP_0002202
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002239	Gastrointestinal hemorrhage	MONDO_0019087	HP_0002239
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002240	Hepatomegaly	MONDO_0019087	HP_0002240
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002248	Hematemesis	MONDO_0019087	HP_0002248
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002249	Melena	MONDO_0019087	HP_0002249
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002253	Colonic diverticula	MONDO_0019087	HP_0002253
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002254	Intermittent diarrhea	MONDO_0019087	HP_0002254
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002282	Gray matter heterotopia	MONDO_0019087	HP_0002282
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002480	Hepatic encephalopathy	MONDO_0019087	HP_0002480
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002570	Steatorrhea	MONDO_0019087	HP_0002570
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002573	Hematochezia	MONDO_0019087	HP_0002573
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002574	Episodic abdominal pain	MONDO_0019087	HP_0002574
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002578	Gastroparesis	MONDO_0019087	HP_0002578
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002583	Colitis	MONDO_0019087	HP_0002583
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002586	Peritonitis	MONDO_0019087	HP_0002586
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002588	Duodenal ulcer	MONDO_0019087	HP_0002588
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002591	Polyphagia	MONDO_0019087	HP_0002591
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002592	Gastric ulcer	MONDO_0019087	HP_0002592
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002595	Ileus	MONDO_0019087	HP_0002595
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002608	Celiac disease	MONDO_0019087	HP_0002608
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002611	Cholestatic liver disease	MONDO_0019087	HP_0002611
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002612	Congenital hepatic fibrosis	MONDO_0019087	HP_0002612
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002613	Biliary cirrhosis	MONDO_0019087	HP_0002613
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	http://purl.obolibrary.org/obo/HP_0002615	Hypotension	MONDO_0019087	HP_0002615
