disease	disease_label	gene	gene_symbol	entrez	mondo
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/25891	PAMR1	25891	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/25903	OLFML2B	25903	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/259266	ASPM	259266	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2597	GAPDH	2597	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2658	GDF2	2658	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2690	GHR	2690	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2705	GJB1	2705	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/27085	MTBP	27085	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2719	GPC3	2719	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/27232	GNMT	27232	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2735	GLI1	2735	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2752	GLUL	2752	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2775	GNAO1	2775	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2778	GNAS	2778	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2781	GNAZ	2781	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2810	SFN	2810	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2823	GPM6A	2823	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/283600	SLC25A47	283600	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/284403	WDR62	284403	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/28982	FLVCR1	28982	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/29089	UBE2T	29089	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/29108	PYCARD	29108	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/29126	CD274	29126	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/29127	RACGAP1	29127	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/29128	UHRF1	29128	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2923	PDIA3	2923	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2944	GSTM1	2944	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2950	GSTP1	2950	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/2998	GYS2	2998	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/307	ANXA4	307	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3082	HGF	3082	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3083	HGFAC	3083	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/30845	EHD3	30845	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/31	ACACA	31	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3148	HMGB2	3148	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3156	HMGCR	3156	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3161	HMMR	3161	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/319	APOF	319	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3206	HOXA10	3206	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3209	HOXA13	3209	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3235	HOXD9	3235	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/324	APC	324	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/325	APCS	325	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3265	HRAS	3265	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/328	APEX1	328	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3284	HSD3B2	3284	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3309	HSPA5	3309	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3313	HSPA9	3313	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3315	HSPB1	3315	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/332	BIRC5	332	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/335	APOA1	335	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/338005	LINC00221	338005	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/339390	CLEC4G	339390	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3417	IDH1	3417	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3418	IDH2	3418	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3439	IFNA1	3439	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3476	IGBP1	3476	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3479	IGF1	3479	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3480	IGF1R	3480	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3481	IGF2	3481	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3482	IGF2R	3482	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3483	IGFALS	3483	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3491	CCN1	3491	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3556	IL1RAP	3556	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3557	IL1RN	3557	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3569	IL6	3569	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3576	CXCL8	3576	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3660	IRF2	3660	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3667	IRS1	3667	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/367	AR	367	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3699	ITIH3	3699	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3725	JUN	3725	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/374393	FAM111B	374393	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/374569	ASPG	374569	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3781	KCNN2	3781	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3832	KIF11	3832	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3833	KIFC1	3833	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3845	KRAS	3845	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/387103	CENPW	387103	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/387775	SLC22A10	387775	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/389558	FAM180A	389558	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/390	RND3	390	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3925	STMN1	3925	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3931	LCAT	3931	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3954	LETM1	3954	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/3977	LIFR	3977	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/400258	C14orf180	400258	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4018	LPA	4018	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/406906	MIR122	406906	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4085	MAD2L1	4085	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4089	SMAD4	4089	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4100	MAGEA1	4100	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4102	MAGEA3	4102	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4105	MAGEA6	4105	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4137	MAPT	4137	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4143	MAT1A	4143	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4171	MCM2	4171	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4199	ME1	4199	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4204	MECP2	4204	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4233	MET	4233	MONDO_0018534
http://purl.obolibrary.org/obo/MONDO_0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	http://identifiers.org/ncbigene/4288	MKI67	4288	MONDO_0018534
