trait,traitLabel,gene,geneLabel,weight,entrez
https://purl.org/okn/frink/kg/digcfdekg/node/trait/2cf19057fbed004c20dd,bone fracture,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,2.64,7157
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,2.22,7157
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,2.54,7157
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d2e23e2c4ab2bc7ef9,EHR-defined osteoporosis,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,1.29,7157
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,4.15,7157
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/7157,TP53,1.57,7157
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,4.35,7157
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,8.64,7157
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7157,TP53,1.45,7157
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7157,TP53,5.25,7157
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7166,TPH1,1.38,7166
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7166,TPH1,1.16,7166
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7166,TPH1,1.28,7166
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7166,TPH1,1.59,7166
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7166,TPH1,1.3,7166
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7166,TPH1,1.53,7166
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7185,TRAF1,1.11,7185
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7185,TRAF1,1.45,7185
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7189,TRAF6,2.31,7189
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7189,TRAF6,1.19,7189
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/7189,TRAF6,2.51,7189
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7189,TRAF6,2.36,7189
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7189,TRAF6,2.28,7189
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7189,TRAF6,1.85,7189
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7189,TRAF6,1.37,7189
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7189,TRAF6,2.58,7189
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7189,TRAF6,2.66,7189
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7189,TRAF6,1.32,7189
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7200,TRH,1.26,7200
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7200,TRH,1.1,7200
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7200,TRH,1.2,7200
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7200,TRH,1.05,7200
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/7204,TRIO,1.16,7204
http://purl.obolibrary.org/obo/MONDO_0005327,Hip fracture,http://www.ncbi.nlm.nih.gov/gene/722,C4BPA,1.12,722
http://purl.obolibrary.org/obo/MONDO_0005327,Hip fracture,http://www.ncbi.nlm.nih.gov/gene/7227,TRPS1,2.77,7227
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7227,TRPS1,5.27,7227
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7227,TRPS1,1.58,7227
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7227,TRPS1,4.51,7227
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7227,TRPS1,4.63,7227
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7227,TRPS1,3.62,7227
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/723961,INS-IGF2,1.75,723961
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7248,TSC1,1.09,7248
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7248,TSC1,1.35,7248
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7249,TSC2,1.82,7249
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7249,TSC2,1.08,7249
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7249,TSC2,2.0,7249
http://purl.obolibrary.org/obo/MONDO_0005327,Hip fracture,http://www.ncbi.nlm.nih.gov/gene/725,C4BPB,1.07,725
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/7253,TSHR,1.49,7253
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7253,TSHR,1.02,7253
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/7260,TSSC1,1.06,7260
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7273,TTN,1.09,7273
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7273,TTN,1.03,7273
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7273,TTN,1.26,7273
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/728194,RSPH10B2,1.07,728194
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/728215,FAM155A,1.01,728215
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7289,TULP3,1.61,7289
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7289,TULP3,1.57,7289
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7289,TULP3,1.21,7289
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7289,TULP3,1.49,7289
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7289,TULP3,1.05,7289
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7289,TULP3,1.73,7289
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7290,HIRA,1.06,7290
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7290,HIRA,1.46,7290
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7290,HIRA,1.61,7290
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7291,TWIST1,1.77,7291
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7291,TWIST1,3.14,7291
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7291,TWIST1,3.97,7291
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7291,TWIST1,3.37,7291
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7291,TWIST1,1.11,7291
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7291,TWIST1,3.15,7291
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7291,TWIST1,2.94,7291
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7291,TWIST1,2.24,7291
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7291,TWIST1,3.54,7291
https://purl.org/okn/frink/kg/digcfdekg/node/trait/2cf19057fbed004c20dd,bone fracture,http://www.ncbi.nlm.nih.gov/gene/729220,FLJ45513,2.76,729220
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/729220,FLJ45513,2.59,729220
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/729250,PRR20E,1.26,729250
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7294,TXK,1.06,7294
http://purl.obolibrary.org/obo/MONDO_0005327,Hip fracture,http://www.ncbi.nlm.nih.gov/gene/7295,TXN,1.52,7295
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/729873,TBC1D3,1.51,729873
http://www.ebi.ac.uk/efo/EFO_0007621,bone mineral content measurement,http://www.ncbi.nlm.nih.gov/gene/729920,CRPPA,1.89,729920
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d2e23e2c4ab2bc7ef9,EHR-defined osteoporosis,http://www.ncbi.nlm.nih.gov/gene/730087,ZNF726,1.62,730087
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/730087,ZNF726,1.89,730087
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7305,TYROBP,1.07,7305
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7305,TYROBP,2.48,7305
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7305,TYROBP,3.42,7305
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7305,TYROBP,3.16,7305
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7305,TYROBP,1.8,7305
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7305,TYROBP,2.72,7305
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7305,TYROBP,3.27,7305
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7307,U2AF1,1.14,7307
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/731,C8A,1.25,731
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/731,C8A,1.13,731
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/731,C8A,1.02,731
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/731,C8A,1.47,731
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7324,UBE2E1,1.1,7324
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7336,UBE2V2,2.53,7336
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7343,UBTF,1.18,7343
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/735,C9,1.08,735
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/735,C9,1.48,735
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/735,C9,1.11,735
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/735,C9,1.3,735
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7356,SCGB1A1,2.67,7356
https://purl.org/okn/frink/kg/digcfdekg/node/trait/2cf19057fbed004c20dd,bone fracture,http://www.ncbi.nlm.nih.gov/gene/7356,SCGB1A1,1.51,7356
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7356,SCGB1A1,2.63,7356
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7356,SCGB1A1,2.36,7356
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7357,UGCG,1.14,7357
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7358,UGDH,1.16,7358
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/7369,UMOD,2.56,7369
http://www.ebi.ac.uk/efo/EFO_0007702,hip bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7386,UQCRFS1,1.06,7386
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/7386,UQCRFS1,2.11,7386
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d2e23e2c4ab2bc7ef9,EHR-defined osteoporosis,http://www.ncbi.nlm.nih.gov/gene/7386,UQCRFS1,2.13,7386
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7403,KDM6A,1.22,7403
https://purl.org/okn/frink/kg/digcfdekg/node/trait/e491549d91b916e24445,Forearm bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7405,UVRAG,2.55,7405
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7408,VASP,1.02,7408
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7408,VASP,1.03,7408
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7408,VASP,1.24,7408
http://www.ebi.ac.uk/efo/EFO_0007785,Femoral neck bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7421,VDR,5.2,7421
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7421,VDR,1.89,7421
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7421,VDR,2.19,7421
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/7421,VDR,10.7,7421
http://www.orpha.net/ORDO/Orphanet_2781,Osteopetrosis and related disorders,http://www.ncbi.nlm.nih.gov/gene/7421,VDR,3.7,7421
http://www.orpha.net/ORDO/Orphanet_93444,Primary bone dysplasia with increased bone density,http://www.ncbi.nlm.nih.gov/gene/7421,VDR,5.16,7421
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7421,VDR,1.9,7421
https://purl.org/okn/frink/kg/digcfdekg/node/trait/8a1c7ae8b81e9b648213,Lumbar spine bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7421,VDR,3.98,7421
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7421,VDR,7.14,7421
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7421,VDR,1.98,7421
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/7421,VDR,5.22,7421
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7421,VDR,2.2,7421
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7422,VEGFA,2.34,7422
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7422,VEGFA,2.18,7422
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7422,VEGFA,1.22,7422
http://www.orpha.net/ORDO/Orphanet_93447,Primary bone dysplasia with defective bone mineralization,http://www.ncbi.nlm.nih.gov/gene/7423,VEGFB,2.21,7423
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7424,VEGFC,1.18,7424
https://purl.org/okn/frink/kg/digcfdekg/node/trait/9e16eca420eee5f32d37,Total body bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7424,VEGFC,1.43,7424
https://purl.org/okn/frink/kg/digcfdekg/node/trait/ce9fab5cfc433881fa71,Heel quantitative ultrasound estimated bone mineral density (eBMD),http://www.ncbi.nlm.nih.gov/gene/7424,VEGFC,1.46,7424
https://purl.org/okn/frink/kg/digcfdekg/node/trait/f536cb6072cfe6124034,Forearm fracture,http://www.ncbi.nlm.nih.gov/gene/744,MPPED2,1.02,744
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7443,VRK1,1.28,7443
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d2e23e2c4ab2bc7ef9,EHR-defined osteoporosis,http://www.ncbi.nlm.nih.gov/gene/7444,VRK2,1.1,7444
https://purl.org/okn/frink/kg/digcfdekg/node/trait/822d2a7dd4120de88ed8,EHR-defined osteoporosis (dominant model),http://www.ncbi.nlm.nih.gov/gene/7444,VRK2,1.45,7444
https://purl.org/okn/frink/kg/digcfdekg/node/trait/eac7647078ccfdee1d15,Total body (less head) bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7466,WFS1,1.17,7466
http://purl.obolibrary.org/obo/OBA_2045559,bone density,http://www.ncbi.nlm.nih.gov/gene/7471,WNT1,2.75,7471
http://www.orpha.net/ORDO/Orphanet_666,Osteogenesis imperfecta,http://www.ncbi.nlm.nih.gov/gene/7471,WNT1,9.95,7471
http://www.orpha.net/ORDO/Orphanet_93446,Primary bone dysplasia with decreased bone density,http://www.ncbi.nlm.nih.gov/gene/7471,WNT1,10.1,7471
https://purl.org/okn/frink/kg/digcfdekg/node/trait/4c9a9bb4a649f5e9348c,Bone fracture,http://www.ncbi.nlm.nih.gov/gene/7471,WNT1,2.27,7471
http://www.ebi.ac.uk/efo/EFO_0009270,heel bone mineral density,http://www.ncbi.nlm.nih.gov/gene/7471,WNT1,5.91,7471
https://purl.org/okn/frink/kg/digcfdekg/node/trait/b9d2e23e2c4ab2bc7ef9,EHR-defined osteoporosis,http://www.ncbi.nlm.nih.gov/gene/7471,WNT1,1.69,7471
