fips,disease,prevalence,nplaces
54051,hypertension,35.34,5
54053,hypertension,37.86,8
54055,hypertension,40.9,10
54057,hypertension,36.75,8
54059,hypertension,41.36,9
54061,hypertension,34.6,9
54063,hypertension,36.65,2
54065,hypertension,38.83,3
54067,hypertension,38.01,7
54069,hypertension,32.7,5
54071,hypertension,36.75,2
54073,hypertension,35.3,2
54075,hypertension,37.38,6
54077,hypertension,35.27,10
54079,hypertension,37.01,8
54081,hypertension,38.44,20
54083,hypertension,37.25,13
54085,hypertension,37.64,5
54087,hypertension,37.1,2
54089,hypertension,39.1,1
54091,hypertension,38.45,2
54093,hypertension,33.9,5
54095,hypertension,37.13,3
54097,hypertension,37.0,1
54099,hypertension,38.71,7
54101,hypertension,38.3,3
54103,hypertension,38.26,7
54105,hypertension,38.6,1
54107,hypertension,34.69,10
54109,hypertension,41.23,11
55001,hypertension,28.8,8
55003,hypertension,32.62,6
55005,hypertension,28.61,9
55007,hypertension,28.84,8
55009,hypertension,25.09,9
55011,hypertension,28.09,7
55013,hypertension,29.6,4
55015,hypertension,25.18,8
55017,hypertension,28.74,9
55019,hypertension,28.95,10
55021,hypertension,27.2,11
55023,hypertension,29.81,9
55025,hypertension,24.85,24
55027,hypertension,26.4,18
55029,hypertension,26.11,8
55031,hypertension,27.15,8
55033,hypertension,28.66,10
55035,hypertension,27.98,5
55037,hypertension,27.8,1
55039,hypertension,26.56,14
55041,hypertension,30.15,6
55043,hypertension,28.15,15
55045,hypertension,26.88,6
55047,hypertension,27.88,6
55049,hypertension,27.6,11
55051,hypertension,29.38,6
55053,hypertension,28.9,8
55055,hypertension,27.03,13
55057,hypertension,29.54,9
55059,hypertension,27.26,5
55061,hypertension,26.82,4
55063,hypertension,26.75,8
55065,hypertension,28.24,8
55067,hypertension,29.7,5
55069,hypertension,29.25,2
55071,hypertension,27.63,11
55073,hypertension,28.15,16
55075,hypertension,28.78,10
55077,hypertension,28.87,6
55078,hypertension,34.77,3
55079,hypertension,27.61,17
55081,hypertension,27.33,10
55083,hypertension,28.35,10
55085,hypertension,27.98,5
55087,hypertension,27.5,11
55089,hypertension,26.22,9
55091,hypertension,27.23,3
55093,hypertension,27.03,7
55095,hypertension,27.5,12
55097,hypertension,26.07,12
55099,hypertension,29.13,6
55101,hypertension,26.67,15
55103,hypertension,28.53,6
55105,hypertension,28.19,8
55107,hypertension,29.01,8
55109,hypertension,27.59,14
55111,hypertension,27.91,16
55113,hypertension,33.34,9
55115,hypertension,28.19,18
55117,hypertension,26.06,15
55119,hypertension,29.01,8
55121,hypertension,26.9,12
55123,hypertension,29.92,10
55125,hypertension,29.48,4
55127,hypertension,25.62,17
55129,hypertension,28.22,5
55131,hypertension,25.25,6
55133,hypertension,25.91,24
55135,hypertension,28.49,13
55137,hypertension,29.24,10
55139,hypertension,26.36,8
55141,hypertension,29.22,12
56001,hypertension,24.87,3
56003,hypertension,28.2,9
56005,hypertension,27.77,3
56007,hypertension,28.07,9
56009,hypertension,28.83,3
56011,hypertension,27.2,4
56013,hypertension,30.8,12
56015,hypertension,28.4,5
56017,hypertension,28.9,3
56019,hypertension,27.25,2
56021,hypertension,27.82,6
56023,hypertension,26.96,20
56025,hypertension,26.98,15
56027,hypertension,29.5,2
56029,hypertension,25.06,5
56031,hypertension,28.78,8
56033,hypertension,25.37,7
56035,hypertension,25.3,5
56037,hypertension,28.29,12
56039,hypertension,24.37,9
56041,hypertension,27.39,7
56043,hypertension,27.35,2
56045,hypertension,28.32,4
01001,obesity,40.15,4
01003,obesity,37.65,15
01005,obesity,43.43,6
01007,obesity,40.17,3
01009,obesity,38.28,12
01011,obesity,46.2,3
01013,obesity,45.35,2
01015,obesity,38.78,11
01017,obesity,43.57,10
01019,obesity,38.35,6
01021,obesity,43.62,4
01023,obesity,45.44,5
01025,obesity,43.4,7
01027,obesity,42.52,5
01029,obesity,36.56,5
01031,obesity,40.47,3
01033,obesity,40.72,6
01035,obesity,45.67,3
01037,obesity,39.61,8
01039,obesity,40.05,14
01041,obesity,38.25,6
01043,obesity,38.95,11
01045,obesity,39.08,10
01047,obesity,44.35,4
01049,obesity,40.52,15
01051,obesity,37.36,9
01053,obesity,44.23,6
01055,obesity,38.57,18
01057,obesity,36.1,3
01059,obesity,37.2,7
01061,obesity,41.26,8
01063,obesity,53.15,4
01065,obesity,48.67,3
01067,obesity,39.45,4
01069,obesity,39.93,10
01071,obesity,38.39,13
01073,obesity,39.35,35
01075,obesity,40.2,6
01077,obesity,37.16,8
01079,obesity,44.93,6
01081,obesity,38.58,4
01083,obesity,36.92,4
01085,obesity,48.18,6
01087,obesity,47.67,3
01089,obesity,42.21,9
01091,obesity,45.73,9
01093,obesity,39.13,6
01095,obesity,34.4,5
01097,obesity,40.78,17
01099,obesity,44.82,8
01101,obesity,34.4,2
01103,obesity,40.73,6
01105,obesity,52.8,2
01107,obesity,45.56,7
01109,obesity,41.22,4
01111,obesity,39.37,6
01113,obesity,44.2,2
01115,obesity,39.9,9
01117,obesity,34.93,19
01119,obesity,48.01,9
01121,obesity,40.69,11
01123,obesity,42.03,9
01125,obesity,41.23,7
01127,obesity,38.96,9
01129,obesity,43.04,11
01131,obesity,48.44,5
01133,obesity,39.02,4
02013,obesity,31.77,3
02016,obesity,38.33,4
02020,obesity,32.9,1
02050,obesity,45.32,28
02060,obesity,36.15,2
02068,obesity,27.73,3
02070,obesity,42.06,7
02090,obesity,33.0,16
02100,obesity,30.3,3
02105,obesity,38.5,6
02110,obesity,31.0,1
02122,obesity,31.54,29
02130,obesity,34.6,2
02150,obesity,35.52,4
02164,obesity,42.04,5
02170,obesity,35.63,23
02180,obesity,43.78,12
02185,obesity,41.21,7
02188,obesity,43.93,9
02195,obesity,32.05,2
02198,obesity,37.73,7
02220,obesity,32.0,1
02230,obesity,32.5,1
02240,obesity,35.2,8
02261,obesity,32.07,12
02270,obesity,49.15,11
02275,obesity,32.8,1
02282,obesity,35.7,1
02290,obesity,37.63,17
04001,obesity,38.3,31
04003,obesity,34.92,20
04005,obesity,28.48,22
04007,obesity,36.78,32
04009,obesity,35.89,11
04011,obesity,31.44,5
04012,obesity,34.07,14
04013,obesity,32.21,36
04015,obesity,36.74,39
04017,obesity,40.05,43
04019,obesity,35.38,34
04021,obesity,42.89,31
04023,obesity,31.86,10
04025,obesity,28.24,25
04027,obesity,41.68,19
05001,obesity,36.6,5
05003,obesity,43.21,9
05005,obesity,35.4,8
05007,obesity,35.39,21
05009,obesity,39.11,9
05011,obesity,41.43,3
05013,obesity,45.03,3
05015,obesity,36.76,5
05017,obesity,50.03,3
05019,obesity,42.27,6
05021,obesity,38.6,12
05023,obesity,37.26,5
05025,obesity,41.03,6
05027,obesity,42.06,5
05029,obesity,41.1,5
05031,obesity,43.36,10
05033,obesity,39.41,9
05035,obesity,45.26,12
05037,obesity,44.92,4
05039,obesity,41.6,3
05041,obesity,46.08,6
05043,obesity,43.5,3
05045,obesity,37.36,10
05047,obesity,39.88,5
05049,obesity,40.57,3
05051,obesity,36.51,7
05053,obesity,40.26,5
05055,obesity,38.38,5
05057,obesity,43.68,8
05059,obesity,35.49,7
05061,obesity,43.02,4
05063,obesity,36.91,8
05065,obesity,36.8,7
05067,obesity,39.91,10
05069,obesity,42.76,7
05071,obesity,38.82,6
05073,obesity,44.42,4
05075,obesity,38.17,12
05077,obesity,44.4,6
05079,obesity,45.8,3
05081,obesity,41.25,6
05083,obesity,39.79,10
05085,obesity,39.51,9
05087,obesity,38.37,3
05089,obesity,38.4,5
05091,obesity,37.97,3
05093,obesity,37.34,15
05095,obesity,44.52,5
05097,obesity,37.85,4
05099,obesity,41.28,6
05101,obesity,39.45,2
05103,obesity,39.38,6
05105,obesity,37.74,5
05107,obesity,42.8,5
05109,obesity,36.74,5
05111,obesity,44.6,7
05113,obesity,36.72,6
05115,obesity,37.83,6
05117,obesity,38.88,5
05119,obesity,40.4,16
05121,obesity,41.68,6
05123,obesity,46.25,8
05125,obesity,34.91,9
05127,obesity,43.0,1
05129,obesity,38.48,4
05131,obesity,37.08,10
05133,obesity,41.32,5
05135,obesity,40.4,3
05137,obesity,40.0,2
05139,obesity,38.89,8
05141,obesity,40.53,3
05143,obesity,31.45,11
05145,obesity,38.45,16
05147,obesity,40.28,5
05149,obesity,38.13,6
06001,obesity,25.66,20
06003,obesity,30.0,4
06005,obesity,29.64,16
06007,obesity,31.33,28
06009,obesity,29.89,16
06011,obesity,32.73,9
06013,obesity,24.09,52
06015,obesity,32.42,6
06017,obesity,29.12,13
06019,obesity,38.86,42
06021,obesity,31.66,5
06023,obesity,32.65,32
06025,obesity,38.35,17
06027,obesity,29.13,11
06029,obesity,36.84,57
06031,obesity,35.95,11
06033,obesity,32.75,15
06035,obesity,31.24,11
06037,obesity,27.69,139
06039,obesity,33.95,15
06041,obesity,22.59,30
06043,obesity,30.42,11
06045,obesity,30.99,22
06047,obesity,32.91,24
06049,obesity,33.08,12
06051,obesity,29.52,12
06053,obesity,27.41,28
06055,obesity,27.59,11
06057,obesity,28.08,11
06059,obesity,24.85,40
06061,obesity,27.28,20
06063,obesity,28.53,23
06065,obesity,37.35,70
06067,obesity,33.04,34
06069,obesity,29.4,4
06071,obesity,37.77,50
06073,obesity,24.58,51
06075,obesity,19.1,1
06077,obesity,34.89,28
06079,obesity,29.44,29
06081,obesity,22.0,32
06083,obesity,28.76,24
06085,obesity,19.81,24
06087,obesity,24.45,29
06089,obesity,31.29,21
06091,obesity,30.62,8
06093,obesity,33.61,18
06095,obesity,29.4,11
06097,obesity,28.08,34
06099,obesity,36.03,29
06101,obesity,32.73,9
06103,obesity,34.37,16
06105,obesity,32.16,12
06107,obesity,37.68,48
06109,obesity,28.97,19
06111,obesity,26.76,23
06113,obesity,29.26,12
06115,obesity,33.02,10
08001,obesity,33.11,10
08003,obesity,30.13,3
08005,obesity,24.1,17
08007,obesity,25.85,2
08009,obesity,28.4,4
08011,obesity,33.1,2
08013,obesity,16.4,25
08014,obesity,26.1,1
08015,obesity,24.23,6
08017,obesity,26.75,2
08019,obesity,25.06,7
08021,obesity,32.01,7
08023,obesity,33.73,3
08025,obesity,31.85,4
08027,obesity,24.7,2
08029,obesity,27.03,6
08031,obesity,22.4,1
08033,obesity,26.0,2
08035,obesity,23.25,17
08037,obesity,21.02,8
08039,obesity,23.02,5
08041,obesity,27.0,16
08043,obesity,28.03,10
08045,obesity,24.73,12
08047,obesity,25.35,2
08049,obesity,22.26,7
08051,obesity,24.0,3
08053,obesity,24.6,1
08055,obesity,29.3,2
08057,obesity,27.3,1
08059,obesity,23.91,18
08061,obesity,28.0,2
08063,obesity,29.68,6
08065,obesity,25.57,3
08067,obesity,23.1,4
08069,obesity,24.29,7
08071,obesity,30.06,8
08073,obesity,27.95,4
08075,obesity,29.16,8
08077,obesity,28.74,10
08079,obesity,24.2,1
08081,obesity,29.43,3
08083,obesity,28.42,5
08085,obesity,27.1,5
08087,obesity,26.8,10
08089,obesity,32.26,8
08091,obesity,23.18,4
08093,obesity,25.7,1
08095,obesity,27.4,2
08097,obesity,19.82,4
08099,obesity,28.8,5
08101,obesity,35.22,10
08103,obesity,26.7,2
08105,obesity,26.86,5
08107,obesity,21.7,4
08109,obesity,27.55,2
08111,obesity,24.7,1
08113,obesity,24.93,3
08115,obesity,28.77,3
08117,obesity,21.1,7
08119,obesity,25.98,5
08121,obesity,27.9,2
08123,obesity,29.45,22
08125,obesity,29.12,5
09001,obesity,22.93,23
09003,obesity,32.2,27
09005,obesity,26.67,19
09007,obesity,30.69,14
09009,obesity,30.04,18
09011,obesity,30.54,19
09013,obesity,29.69,8
09015,obesity,35.52,12
10001,obesity,40.49,23
10003,obesity,33.31,24
10005,obesity,34.84,25
11001,obesity,25.6,1
13001,obesity,39.57,3
13003,obesity,41.45,2
13005,obesity,38.15,2
13007,obesity,42.7,1
13009,obesity,46.05,2
13011,obesity,34.6,1
13013,obesity,40.32,5
13015,obesity,34.17,6
13019,obesity,39.92,4
13023,obesity,38.5,1
13025,obesity,41.15,2
13027,obesity,41.7,2
13029,obesity,36.7,2
13031,obesity,35.72,4
13033,obesity,41.45,6
13035,obesity,41.13,3
13037,obesity,45.87,3
13039,obesity,36.45,4
13043,obesity,41.75,2
13045,obesity,35.9,5
13047,obesity,35.55,2
13049,obesity,43.3,2
13051,obesity,28.91,17
13053,obesity,36.8,1
13055,obesity,36.45,4
13057,obesity,31.48,5
13059,obesity,34.4,2
13061,obesity,47.8,1
13063,obesity,42.02,9
13065,obesity,44.18,4
13067,obesity,31.58,8
13069,obesity,43.4,4
13071,obesity,41.4,6
13073,obesity,34.78,4
13075,obesity,40.15,4
13077,obesity,34.0,7
13079,obesity,41.85,2
13081,obesity,42.0,2
13083,obesity,35.5,1
13085,obesity,32.6,1
13087,obesity,37.45,4
13089,obesity,32.96,19
13091,obesity,38.52,4
13093,obesity,41.62,5
13095,obesity,39.2,2
13097,obesity,35.9,2
13099,obesity,42.72,4
13103,obesity,39.83,3
13105,obesity,38.23,3
13107,obesity,41.14,8
13109,obesity,40.15,4
13111,obesity,32.28,5
13113,obesity,27.96,5
13115,obesity,38.5,4
13117,obesity,31.2,1
13119,obesity,38.03,3
13121,obesity,28.99,10
13123,obesity,36.23,3
13125,obesity,35.5,2
13127,obesity,37.33,4
13129,obesity,36.6,5
13131,obesity,40.1,3
13133,obesity,43.22,5
13135,obesity,29.71,11
13137,obesity,32.26,5
13139,obesity,38.45,4
13141,obesity,45.4,1
13143,obesity,34.37,3
13145,obesity,35.63,3
13147,obesity,35.98,4
13149,obesity,35.63,3
13151,obesity,37.9,4
13153,obesity,36.25,2
13155,obesity,42.8,1
13157,obesity,31.87,7
13159,obesity,40.75,2
13161,obesity,42.43,3
13163,obesity,43.68,6
13165,obesity,42.9,2
13167,obesity,41.45,2
13169,obesity,35.6,1
13171,obesity,39.0,3
13173,obesity,41.0,1
13175,obesity,39.66,7
13177,obesity,39.9,2
13179,obesity,38.83,8
13181,obesity,39.5,1
13183,obesity,38.3,1
13185,obesity,39.28,5
13187,obesity,34.9,1
13189,obesity,40.65,2
13191,obesity,40.9,1
13193,obesity,44.2,4
13195,obesity,37.28,6
13197,obesity,40.8,1
13199,obesity,42.12,6
13201,obesity,39.05,2
13205,obesity,42.22,4
13207,obesity,41.35,2
13209,obesity,39.1,6
13211,obesity,35.2,4
13213,obesity,35.35,2
13215,obesity,40.8,1
13217,obesity,38.24,5
13219,obesity,28.83,3
13221,obesity,34.08,4
13223,obesity,38.55,2
13225,obesity,46.2,1
13227,obesity,31.5,2
13229,obesity,37.13,3
13231,obesity,35.48,6
13233,obesity,36.53,3
13235,obesity,43.2,1
13237,obesity,39.8,2
13239,obesity,41.5,1
13241,obesity,33.54,5
13243,obesity,48.83,3
13245,obesity,39.1,2
13247,obesity,43.5,2
13249,obesity,40.2,1
13251,obesity,39.86,5
13253,obesity,38.3,2
13255,obesity,37.9,5
13257,obesity,34.3,2
13259,obesity,46.1,2
13261,obesity,39.34,5
13263,obesity,45.0,4
13265,obesity,41.95,2
13267,obesity,41.88,6
13269,obesity,45.4,3
13271,obesity,43.0,2
13273,obesity,41.7,4
13275,obesity,41.28,4
13277,obesity,45.35,4
13279,obesity,42.9,2
13281,obesity,32.95,2
13283,obesity,43.8,1
13285,obesity,46.5,2
13287,obesity,38.6,3
13289,obesity,40.3,1
13291,obesity,33.8,1
13293,obesity,38.88,6
13295,obesity,36.77,6
13297,obesity,34.86,5
13299,obesity,38.65,2
13301,obesity,44.0,3
13303,obesity,41.5,7
13305,obesity,38.2,3
13307,obesity,40.9,1
13309,obesity,44.65,2
13311,obesity,30.55,4
13313,obesity,34.88,4
13315,obesity,40.18,5
13317,obesity,42.93,3
13319,obesity,40.62,5
13321,obesity,39.78,4
15001,obesity,27.19,44
15003,obesity,27.07,51
15007,obesity,24.42,24
15009,obesity,25.35,28
16001,obesity,28.37,6
16003,obesity,30.45,2
16005,obesity,37.1,6
16007,obesity,33.98,6
16009,obesity,35.72,4
16011,obesity,36.32,9
16013,obesity,29.68,5
16015,obesity,28.4,5
16017,obesity,33.29,9
16019,obesity,34.9,7
16021,obesity,34.5,2
16023,obesity,33.5,3
16025,obesity,35.0,1
16027,obesity,37.3,8
16029,obesity,32.97,3
16031,obesity,34.67,4
16033,obesity,35.1,1
16035,obesity,33.02,4
16037,obesity,33.67,3
16039,obesity,37.95,2
16041,obesity,36.96,5
16043,obesity,32.18,6
16045,obesity,33.4,1
16047,obesity,36.6,4
16049,obesity,32.53,6
16051,obesity,33.1,5
16053,obesity,38.37,3
16055,obesity,28.17,13
16057,obesity,30.94,10
16059,obesity,31.7,2
16061,obesity,31.63,3
16063,obesity,32.63,3
16065,obesity,36.3,2
16067,obesity,36.76,5
16069,obesity,38.98,5
16071,obesity,32.0,1
16073,obesity,34.52,4
16075,obesity,39.13,3
16077,obesity,38.67,3
16079,obesity,38.44,7
16081,obesity,26.9,3
16083,obesity,34.62,8
16085,obesity,29.78,4
16087,obesity,36.03,3
17001,obesity,35.57,13
17003,obesity,41.23,6
17005,obesity,36.67,6
17007,obesity,32.98,6
17009,obesity,36.1,4
17011,obesity,37.29,22
17013,obesity,35.66,5
17015,obesity,37.19,7
17017,obesity,35.92,5
17019,obesity,31.08,25
17021,obesity,37.56,13
17023,obesity,36.05,4
17025,obesity,36.48,6
17027,obesity,34.25,11
17029,obesity,34.65,6
17031,obesity,31.57,102
17033,obesity,36.23,6
17035,obesity,37.08,4
17037,obesity,36.37,10
17039,obesity,35.79,7
17041,obesity,36.59,7
17043,obesity,31.26,20
17045,obesity,35.61,8
17047,obesity,36.95,4
17049,obesity,35.39,9
17051,obesity,38.96,5
17053,obesity,37.22,8
17055,obesity,38.85,15
17057,obesity,36.51,17
17059,obesity,39.22,6
17061,obesity,36.88,8
17063,obesity,35.85,8
17065,obesity,36.57,3
17067,obesity,37.8,12
17069,obesity,37.73,3
17071,obesity,35.31,7
17073,obesity,34.84,13
17075,obesity,37.53,20
17077,obesity,34.57,11
17079,obesity,36.31,7
17081,obesity,34.88,10
17083,obesity,34.2,5
17085,obesity,36.59,12
17087,obesity,37.87,6
17089,obesity,32.61,18
17091,obesity,37.62,17
17093,obesity,32.05,8
17095,obesity,39.56,16
17097,obesity,30.54,50
17099,obesity,35.01,22
17101,obesity,37.14,5
17103,obesity,36.25,11
17105,obesity,38.28,12
17107,obesity,34.58,13
17109,obesity,37.57,12
17111,obesity,30.84,24
17113,obesity,35.28,22
17115,obesity,35.25,13
17117,obesity,34.08,24
17119,obesity,37.97,28
17121,obesity,39.04,12
17123,obesity,35.87,7
17125,obesity,39.29,9
17127,obesity,38.23,3
17129,obesity,35.78,6
17131,obesity,36.22,10
17133,obesity,32.17,3
17135,obesity,37.15,15
17137,obesity,36.43,10
17139,obesity,35.02,6
17141,obesity,34.37,14
17143,obesity,34.11,16
17145,obesity,38.13,6
17147,obesity,34.46,9
17149,obesity,38.12,13
17151,obesity,37.8,1
17153,obesity,43.6,7
17155,obesity,35.4,6
17157,obesity,37.61,12
17159,obesity,36.34,5
17161,obesity,36.39,14
17163,obesity,44.78,28
17165,obesity,38.47,6
17167,obesity,33.17,26
17169,obesity,38.48,4
17171,obesity,36.53,7
17173,obesity,36.49,11
17175,obesity,36.52,4
17177,obesity,36.25,11
17179,obesity,35.33,15
17181,obesity,36.88,5
17183,obesity,35.29,21
17185,obesity,35.55,4
17187,obesity,36.55,4
17189,obesity,35.42,12
17191,obesity,36.66,8
17193,obesity,38.43,7
17195,obesity,37.13,11
17197,obesity,35.38,22
17199,obesity,34.67,14
17201,obesity,38.81,9
17203,obesity,34.3,11
18001,obesity,39.95,4
18003,obesity,37.36,9
18005,obesity,38.67,7
18007,obesity,41.58,5
18009,obesity,39.23,3
18011,obesity,35.04,5
18013,obesity,34.85,2
18015,obesity,40.76,5
18017,obesity,38.86,5
18019,obesity,38.1,9
18021,obesity,41.24,8
18023,obesity,36.13,6
18025,obesity,43.08,4
18027,obesity,34.92,8
18029,obesity,37.08,9
18031,obesity,40.46,5
18033,obesity,37.41,7
18035,obesity,37.42,6
18037,obesity,38.48,6
18039,obesity,37.19,9
18041,obesity,43.0,1
18043,obesity,35.83,4
18045,obesity,37.79,8
18047,obesity,35.35,6
18049,obesity,35.55,4
18051,obesity,36.09,10
18053,obesity,37.35,15
18055,obesity,36.98,9
18057,obesity,30.69,8
18059,obesity,33.16,5
18061,obesity,37.87,7
18063,obesity,34.35,11
18065,obesity,37.11,14
18067,obesity,40.1,3
18069,obesity,37.24,5
18071,obesity,40.95,6
18073,obesity,34.7,5
18075,obesity,38.12,4
18077,obesity,38.86,5
18079,obesity,38.13,6
18081,obesity,39.96,7
18083,obesity,38.56,13
