fips,indicator,value
40139,unemploy,2.68
40141,unemploy,5.96
40143,unemploy,5.41
40145,unemploy,5.34
40147,unemploy,4.87
40149,unemploy,5.77
40151,unemploy,5.13
40153,unemploy,4.2
41001,unemploy,6.87
41003,unemploy,6.09
41005,unemploy,4.53
41007,unemploy,4.35
41009,unemploy,5.79
41011,unemploy,7.0
41013,unemploy,4.98
41015,unemploy,8.66
41017,unemploy,5.57
41019,unemploy,5.95
41021,unemploy,5.66
41023,unemploy,9.12
41025,unemploy,7.04
41027,unemploy,5.03
41029,unemploy,5.14
41031,unemploy,9.49
41033,unemploy,7.45
41035,unemploy,7.45
41037,unemploy,7.45
41039,unemploy,7.11
41041,unemploy,7.1
41043,unemploy,6.81
41045,unemploy,6.21
41047,unemploy,5.34
41049,unemploy,3.61
41051,unemploy,5.23
41053,unemploy,5.63
41055,unemploy,1.85
41057,unemploy,4.65
41059,unemploy,6.92
41061,unemploy,5.44
41063,unemploy,5.0
41065,unemploy,6.6
41067,unemploy,4.44
41069,unemploy,4.36
41071,unemploy,3.33
42001,unemploy,3.85
42003,unemploy,4.86
42005,unemploy,5.49
42007,unemploy,5.06
42009,unemploy,4.46
42011,unemploy,5.58
42013,unemploy,4.68
42015,unemploy,4.74
42017,unemploy,4.17
42019,unemploy,4.58
42021,unemploy,5.18
42023,unemploy,10.24
42025,unemploy,5.12
42027,unemploy,4.06
42029,unemploy,4.11
42031,unemploy,5.97
42033,unemploy,7.39
42035,unemploy,5.77
42037,unemploy,4.46
42039,unemploy,5.83
42041,unemploy,3.46
42043,unemploy,4.36
42045,unemploy,6.19
42047,unemploy,6.01
42049,unemploy,5.41
42051,unemploy,7.31
42053,unemploy,5.36
42055,unemploy,3.92
42057,unemploy,5.25
42059,unemploy,4.92
42061,unemploy,5.38
42063,unemploy,7.21
42065,unemploy,4.53
42067,unemploy,2.83
42069,unemploy,4.24
42071,unemploy,3.62
42073,unemploy,6.37
42075,unemploy,4.9
42077,unemploy,6.21
42079,unemploy,6.05
42081,unemploy,5.08
42083,unemploy,6.49
42085,unemploy,5.81
42087,unemploy,3.5
42089,unemploy,6.23
42091,unemploy,4.48
42093,unemploy,1.7
42095,unemploy,4.58
42097,unemploy,4.23
42099,unemploy,3.38
42101,unemploy,8.79
42103,unemploy,7.83
42105,unemploy,6.77
42107,unemploy,5.2
42109,unemploy,2.46
42111,unemploy,4.84
42113,unemploy,5.04
42115,unemploy,6.13
42117,unemploy,5.21
42119,unemploy,2.86
42121,unemploy,6.57
42123,unemploy,4.38
42125,unemploy,5.4
42127,unemploy,5.11
42129,unemploy,4.67
42131,unemploy,4.92
42133,unemploy,4.63
44001,unemploy,3.44
44003,unemploy,4.27
44005,unemploy,5.8
44007,unemploy,5.9
44009,unemploy,5.9
45001,unemploy,5.01
45003,unemploy,7.31
45005,unemploy,12.87
45007,unemploy,5.46
45009,unemploy,7.05
45011,unemploy,6.62
45013,unemploy,4.55
45015,unemploy,4.32
45017,unemploy,6.52
45019,unemploy,3.65
45021,unemploy,6.5
45023,unemploy,4.94
45025,unemploy,9.4
45027,unemploy,11.48
45029,unemploy,7.01
45031,unemploy,8.04
45033,unemploy,6.37
45035,unemploy,5.71
45037,unemploy,7.03
45039,unemploy,4.99
45041,unemploy,5.01
45043,unemploy,6.87
45045,unemploy,3.96
45047,unemploy,6.08
45049,unemploy,8.13
45051,unemploy,5.97
45053,unemploy,7.64
45055,unemploy,6.29
45057,unemploy,6.62
45059,unemploy,6.76
45061,unemploy,7.3
45063,unemploy,4.82
45065,unemploy,5.68
45067,unemploy,8.37
45069,unemploy,10.02
45071,unemploy,4.98
45073,unemploy,6.06
45075,unemploy,9.9
45077,unemploy,5.03
45079,unemploy,6.11
45081,unemploy,4.44
45083,unemploy,5.37
45085,unemploy,8.51
45087,unemploy,7.74
45089,unemploy,5.03
45091,unemploy,5.04
46003,unemploy,0.34
46005,unemploy,2.3
46007,unemploy,9.42
46009,unemploy,4.19
46011,unemploy,3.92
46013,unemploy,2.2
46015,unemploy,1.65
46017,unemploy,22.03
46019,unemploy,5.79
46021,unemploy,0.77
46023,unemploy,8.45
46025,unemploy,3.49
46027,unemploy,8.49
46029,unemploy,2.61
46031,unemploy,24.17
46033,unemploy,5.43
46035,unemploy,2.13
46037,unemploy,1.59
46039,unemploy,1.29
46041,unemploy,21.42
46043,unemploy,0.55
46045,unemploy,1.68
46047,unemploy,2.27
46049,unemploy,5.15
46051,unemploy,2.24
46053,unemploy,2.28
46055,unemploy,1.51
46057,unemploy,2.32
46059,unemploy,0.0
46061,unemploy,2.32
46063,unemploy,0.87
46065,unemploy,1.8
46067,unemploy,2.25
46069,unemploy,0.51
46071,unemploy,9.26
46073,unemploy,0.31
46075,unemploy,2.44
46077,unemploy,1.01
46079,unemploy,3.25
46081,unemploy,2.67
46083,unemploy,2.66
46085,unemploy,6.21
46087,unemploy,2.47
46089,unemploy,1.73
46091,unemploy,2.64
46093,unemploy,2.51
46095,unemploy,10.08
46097,unemploy,1.17
46099,unemploy,2.59
46101,unemploy,2.53
46103,unemploy,4.05
46105,unemploy,1.4
46107,unemploy,0.99
46109,unemploy,5.88
46111,unemploy,1.59
46115,unemploy,2.69
46117,unemploy,0.0
46119,unemploy,0.57
46121,unemploy,10.72
46123,unemploy,5.2
46125,unemploy,2.36
46127,unemploy,2.27
46129,unemploy,4.92
46135,unemploy,2.25
46137,unemploy,30.39
47001,unemploy,5.51
47003,unemploy,4.41
47005,unemploy,7.23
47007,unemploy,7.49
47009,unemploy,4.76
47011,unemploy,5.38
47013,unemploy,10.18
47015,unemploy,3.02
47017,unemploy,4.0
47019,unemploy,5.89
47021,unemploy,4.32
47023,unemploy,7.33
47025,unemploy,7.18
47027,unemploy,5.28
47029,unemploy,8.6
47031,unemploy,4.37
47033,unemploy,4.23
47035,unemploy,6.24
47037,unemploy,4.7
47039,unemploy,7.97
47041,unemploy,4.92
47043,unemploy,3.48
47045,unemploy,6.21
47047,unemploy,6.37
47049,unemploy,6.31
47051,unemploy,4.03
47053,unemploy,5.77
47055,unemploy,5.44
47057,unemploy,5.18
47059,unemploy,4.95
47061,unemploy,8.04
47065,unemploy,4.56
47067,unemploy,12.01
47069,unemploy,13.13
47071,unemploy,4.57
47073,unemploy,7.61
47075,unemploy,5.82
47077,unemploy,7.72
47079,unemploy,4.68
47081,unemploy,3.28
47083,unemploy,5.84
47085,unemploy,9.07
47087,unemploy,7.59
47089,unemploy,6.16
47091,unemploy,3.05
47093,unemploy,4.23
47095,unemploy,12.44
47097,unemploy,7.01
47099,unemploy,8.21
47101,unemploy,4.47
47103,unemploy,3.83
47105,unemploy,3.6
47107,unemploy,6.17
47109,unemploy,6.94
47111,unemploy,4.36
47113,unemploy,6.69
47115,unemploy,5.15
47117,unemploy,6.36
47119,unemploy,3.81
47121,unemploy,8.91
47123,unemploy,6.92
47125,unemploy,5.97
47127,unemploy,3.89
47129,unemploy,7.71
47131,unemploy,6.15
47133,unemploy,3.56
47135,unemploy,8.8
47137,unemploy,4.79
47139,unemploy,6.27
47141,unemploy,5.86
47143,unemploy,8.78
47145,unemploy,6.02
47147,unemploy,4.67
47149,unemploy,4.22
47151,unemploy,8.19
47153,unemploy,4.69
47155,unemploy,4.79
47157,unemploy,7.36
47159,unemploy,3.69
47161,unemploy,6.05
47163,unemploy,6.5
47165,unemploy,3.4
47167,unemploy,5.27
47169,unemploy,4.62
47171,unemploy,6.1
47173,unemploy,6.68
47175,unemploy,5.01
47177,unemploy,3.81
47179,unemploy,4.8
47181,unemploy,6.02
47183,unemploy,4.68
47185,unemploy,4.88
47187,unemploy,2.46
47189,unemploy,3.51
48001,unemploy,3.4
48003,unemploy,3.92
48005,unemploy,6.7
48007,unemploy,9.32
48009,unemploy,3.68
48011,unemploy,0.54
48013,unemploy,7.21
48015,unemploy,5.58
48017,unemploy,3.03
48019,unemploy,7.11
48021,unemploy,5.12
48023,unemploy,1.8
48025,unemploy,8.34
48027,unemploy,7.46
48029,unemploy,5.74
48031,unemploy,4.92
48033,unemploy,5.46
48035,unemploy,4.26
48037,unemploy,4.81
48039,unemploy,4.76
48041,unemploy,4.37
48043,unemploy,4.19
48045,unemploy,3.13
48047,unemploy,1.14
48049,unemploy,4.34
48051,unemploy,3.94
48053,unemploy,3.21
48055,unemploy,2.52
48057,unemploy,4.3
48059,unemploy,4.23
48061,unemploy,5.63
48063,unemploy,6.45
48065,unemploy,1.59
48067,unemploy,8.15
48069,unemploy,1.5
48071,unemploy,7.06
48073,unemploy,6.49
48075,unemploy,7.8
48077,unemploy,2.76
48079,unemploy,9.35
48081,unemploy,2.29
48083,unemploy,5.79
48085,unemploy,4.0
48087,unemploy,5.84
48089,unemploy,3.88
48091,unemploy,4.03
48093,unemploy,6.14
48095,unemploy,1.36
48097,unemploy,4.04
48099,unemploy,6.66
48101,unemploy,8.08
48103,unemploy,2.89
48105,unemploy,0.0
48107,unemploy,5.26
48109,unemploy,9.27
48111,unemploy,3.05
48113,unemploy,5.02
48115,unemploy,7.28
48117,unemploy,3.29
48119,unemploy,4.56
48121,unemploy,3.86
48123,unemploy,6.75
48125,unemploy,6.33
48127,unemploy,7.95
48129,unemploy,1.62
48131,unemploy,8.83
48133,unemploy,4.77
48135,unemploy,6.58
48137,unemploy,0.0
48139,unemploy,3.49
48141,unemploy,6.21
48143,unemploy,4.96
48145,unemploy,8.11
48147,unemploy,4.66
48149,unemploy,4.09
48151,unemploy,2.62
48153,unemploy,2.82
48155,unemploy,8.92
48157,unemploy,5.6
48159,unemploy,6.44
48161,unemploy,3.33
48163,unemploy,7.46
48165,unemploy,3.81
48167,unemploy,5.9
48169,unemploy,8.93
48171,unemploy,4.29
48173,unemploy,0.0
48175,unemploy,4.23
48177,unemploy,2.56
48179,unemploy,5.14
48181,unemploy,4.37
48183,unemploy,4.08
48185,unemploy,5.37
48187,unemploy,4.5
48189,unemploy,4.24
48191,unemploy,10.08
48193,unemploy,2.39
48195,unemploy,10.97
48197,unemploy,4.74
48199,unemploy,3.94
48201,unemploy,6.18
48203,unemploy,6.06
48205,unemploy,0.45
48207,unemploy,7.25
48209,unemploy,5.51
48211,unemploy,6.6
48213,unemploy,6.31
48215,unemploy,7.31
48217,unemploy,6.23
48219,unemploy,6.55
48221,unemploy,5.96
48223,unemploy,4.36
48225,unemploy,3.01
48227,unemploy,6.77
48229,unemploy,8.65
48231,unemploy,4.86
48233,unemploy,6.99
48235,unemploy,5.6
48237,unemploy,3.33
48239,unemploy,4.79
48241,unemploy,10.06
48243,unemploy,0.53
48245,unemploy,5.73
48247,unemploy,8.11
48249,unemploy,3.68
48251,unemploy,3.51
48253,unemploy,5.99
48255,unemploy,3.54
48257,unemploy,5.32
48259,unemploy,4.33
48261,unemploy,0.0
48263,unemploy,5.0
48265,unemploy,4.29
48267,unemploy,3.19
48269,unemploy,9.35
48271,unemploy,1.12
48273,unemploy,6.03
48275,unemploy,4.5
48277,unemploy,3.86
48279,unemploy,4.17
48281,unemploy,7.13
48283,unemploy,2.83
48285,unemploy,3.32
48287,unemploy,2.49
48289,unemploy,5.86
48291,unemploy,7.54
48293,unemploy,5.93
48295,unemploy,5.61
48297,unemploy,2.95
48299,unemploy,6.53
48301,unemploy,0.0
48303,unemploy,4.32
48305,unemploy,3.72
48307,unemploy,4.92
48309,unemploy,4.57
48311,unemploy,5.18
48313,unemploy,5.72
48315,unemploy,10.91
48317,unemploy,4.04
48319,unemploy,5.26
48321,unemploy,6.42
48323,unemploy,7.69
48325,unemploy,3.3
48327,unemploy,4.51
48331,unemploy,6.54
48333,unemploy,2.33
48335,unemploy,3.22
48337,unemploy,6.23
48339,unemploy,4.64
48341,unemploy,3.73
48343,unemploy,7.4
48345,unemploy,4.6
48347,unemploy,7.66
48349,unemploy,4.93
48351,unemploy,11.01
48353,unemploy,7.93
48355,unemploy,5.81
48357,unemploy,3.81
48359,unemploy,0.44
48361,unemploy,4.47
48363,unemploy,5.84
48365,unemploy,2.88
48367,unemploy,4.75
48369,unemploy,1.44
48371,unemploy,1.09
48373,unemploy,9.12
48375,unemploy,3.45
48377,unemploy,9.85
48379,unemploy,3.95
48381,unemploy,3.6
48383,unemploy,6.3
48385,unemploy,0.99
48387,unemploy,5.14
48389,unemploy,11.13
48391,unemploy,6.33
48393,unemploy,1.33
48395,unemploy,9.05
48397,unemploy,3.73
48399,unemploy,2.75
48401,unemploy,7.34
48403,unemploy,9.31
48405,unemploy,11.14
48407,unemploy,7.3
48409,unemploy,5.0
48411,unemploy,2.2
48413,unemploy,16.37
48415,unemploy,3.49
48417,unemploy,8.49
48419,unemploy,5.56
48421,unemploy,2.09
48423,unemploy,5.47
48425,unemploy,4.9
48427,unemploy,13.14
48429,unemploy,8.6
48431,unemploy,1.0
48433,unemploy,3.63
48435,unemploy,6.25
48437,unemploy,7.42
48439,unemploy,4.97
48441,unemploy,3.02
48443,unemploy,0.0
48445,unemploy,7.8
48447,unemploy,4.78
48449,unemploy,5.06
48451,unemploy,4.03
48453,unemploy,4.31
48455,unemploy,7.07
48457,unemploy,14.4
48459,unemploy,5.95
48461,unemploy,2.98
48463,unemploy,4.94
48465,unemploy,4.0
48467,unemploy,4.01
48469,unemploy,5.18
48471,unemploy,3.42
48473,unemploy,5.29
48475,unemploy,5.76
48477,unemploy,4.58
48479,unemploy,5.67
48481,unemploy,5.3
48483,unemploy,4.46
48485,unemploy,4.57
48487,unemploy,6.94
48489,unemploy,10.44
48491,unemploy,4.96
48493,unemploy,4.01
48495,unemploy,2.55
48497,unemploy,4.36
48499,unemploy,5.15
48501,unemploy,5.31
48503,unemploy,2.99
48505,unemploy,8.32
48507,unemploy,4.37
49001,unemploy,3.56
49003,unemploy,3.08
49005,unemploy,2.86
49007,unemploy,6.65
49009,unemploy,1.03
49011,unemploy,2.56
49013,unemploy,7.43
49015,unemploy,3.78
49017,unemploy,3.02
49019,unemploy,2.55
49021,unemploy,4.88
49023,unemploy,3.56
49025,unemploy,3.39
49027,unemploy,3.74
49029,unemploy,1.62
49031,unemploy,3.09
49033,unemploy,2.65
49035,unemploy,3.74
49037,unemploy,11.95
49039,unemploy,4.26
49041,unemploy,6.55
49043,unemploy,2.1
49045,unemploy,5.15
49047,unemploy,6.94
49049,unemploy,3.75
49051,unemploy,1.8
49053,unemploy,3.38
49055,unemploy,1.79
49057,unemploy,3.32
50001,unemploy,3.88
50003,unemploy,4.14
50005,unemploy,3.07
50007,unemploy,3.6
50009,unemploy,5.19
50011,unemploy,4.42
50013,unemploy,4.59
50015,unemploy,3.66
50017,unemploy,3.78
50019,unemploy,4.18
50021,unemploy,3.49
50023,unemploy,3.18
50025,unemploy,4.39
50027,unemploy,3.78
51001,unemploy,3.78
51003,unemploy,3.39
51005,unemploy,4.57
51007,unemploy,4.42
51009,unemploy,4.86
51011,unemploy,2.77
51013,unemploy,2.85
51015,unemploy,2.92
51017,unemploy,6.38
51019,unemploy,3.43
51021,unemploy,4.32
51023,unemploy,2.83
51025,unemploy,6.89
51027,unemploy,6.46
51029,unemploy,5.78
51031,unemploy,3.84
51033,unemploy,3.01
51035,unemploy,4.39
51036,unemploy,3.06
51037,unemploy,5.5
51041,unemploy,4.7
51043,unemploy,2.95
51045,unemploy,1.74
51047,unemploy,4.01
51049,unemploy,2.28
51051,unemploy,4.87
51053,unemploy,6.29
51057,unemploy,8.02
51059,unemploy,4.05
51061,unemploy,2.93
51063,unemploy,3.09
51065,unemploy,2.52
51067,unemploy,4.3
51069,unemploy,3.31
51071,unemploy,4.15
51073,unemploy,3.64
51075,unemploy,3.74
51077,unemploy,4.34
51079,unemploy,4.38
51083,unemploy,3.88
51085,unemploy,3.21
51087,unemploy,4.06
51089,unemploy,6.34
51091,unemploy,11.37
51093,unemploy,5.95
51097,unemploy,3.54
51099,unemploy,3.88
51101,unemploy,4.07
51103,unemploy,9.9
51105,unemploy,9.72
51107,unemploy,3.56
51109,unemploy,5.18
51111,unemploy,3.77
51113,unemploy,4.1
51115,unemploy,4.45
51117,unemploy,3.41
51119,unemploy,5.19
51121,unemploy,3.48
51125,unemploy,3.1
51127,unemploy,3.11
51131,unemploy,4.37
51133,unemploy,6.04
51135,unemploy,4.31
51137,unemploy,5.53
51139,unemploy,5.24
51141,unemploy,3.75
51143,unemploy,5.32
51147,unemploy,5.94
51149,unemploy,6.54
51153,unemploy,5.0
51155,unemploy,4.89
51157,unemploy,4.16
51159,unemploy,2.46
51161,unemploy,3.33
51163,unemploy,4.77
51165,unemploy,3.12
51167,unemploy,6.55
51169,unemploy,3.74
51171,unemploy,4.01
51173,unemploy,5.51
51175,unemploy,4.75
51177,unemploy,6.01
51179,unemploy,3.81
51181,unemploy,4.76
51183,unemploy,6.84
51185,unemploy,7.05
51187,unemploy,5.79
51191,unemploy,4.24
51193,unemploy,12.7
51195,unemploy,9.24
51197,unemploy,4.23
51199,unemploy,5.27
51510,unemploy,3.29
51520,unemploy,6.33
51530,unemploy,1.83
51540,unemploy,4.04
51550,unemploy,5.24
51570,unemploy,6.06
51580,unemploy,2.74
51590,unemploy,7.14
51595,unemploy,16.74
51600,unemploy,4.03
51610,unemploy,4.44
51620,unemploy,9.94
51630,unemploy,5.79
51640,unemploy,8.34
51650,unemploy,6.12
51660,unemploy,4.74
51670,unemploy,8.41
51678,unemploy,3.36
51680,unemploy,6.31
51683,unemploy,4.36
51685,unemploy,3.11
51690,unemploy,3.94
51700,unemploy,5.71
51710,unemploy,7.99
51720,unemploy,8.58
51730,unemploy,12.61
51735,unemploy,1.73
51740,unemploy,6.25
51750,unemploy,6.48
51760,unemploy,6.32
51770,unemploy,6.73
51775,unemploy,4.93
51790,unemploy,3.68
51800,unemploy,6.2
51810,unemploy,4.38
51820,unemploy,4.62
51830,unemploy,5.19
51840,unemploy,5.29
53001,unemploy,6.29
53003,unemploy,5.76
53005,unemploy,5.34
53007,unemploy,3.68
53009,unemploy,6.61
53011,unemploy,5.14
53013,unemploy,1.73
53015,unemploy,6.46
53017,unemploy,4.17
53019,unemploy,7.32
53021,unemploy,5.66
53023,unemploy,6.53
53025,unemploy,5.76
53027,unemploy,6.37
53029,unemploy,5.81
53031,unemploy,6.99
53033,unemploy,4.27
53035,unemploy,4.4
53037,unemploy,6.11
53039,unemploy,6.15
53041,unemploy,6.64
53043,unemploy,3.59
53045,unemploy,6.36
53047,unemploy,5.49
53049,unemploy,5.41
53051,unemploy,6.42
53053,unemploy,4.99
53055,unemploy,2.12
53057,unemploy,5.12
53059,unemploy,5.79
53061,unemploy,4.15
53063,unemploy,5.45
53065,unemploy,5.58
53067,unemploy,6.12
53069,unemploy,5.57
53071,unemploy,5.51
53073,unemploy,5.19
53075,unemploy,8.16
53077,unemploy,6.44
54001,unemploy,8.4
54003,unemploy,5.96
54005,unemploy,12.39
54007,unemploy,12.3
54009,unemploy,3.81
54011,unemploy,5.71
54013,unemploy,10.64
54015,unemploy,12.79
54017,unemploy,4.19
54019,unemploy,7.26
54021,unemploy,11.07
54023,unemploy,6.59
54025,unemploy,5.94
54027,unemploy,7.0
54029,unemploy,8.16
54031,unemploy,3.59
54033,unemploy,5.76
54035,unemploy,3.42
54037,unemploy,5.69
54039,unemploy,5.71
54041,unemploy,6.55
54043,unemploy,5.76
54045,unemploy,14.11
54047,unemploy,15.0
54049,unemploy,5.66
54051,unemploy,3.69
54053,unemploy,2.9
54055,unemploy,6.38
54057,unemploy,7.38
54059,unemploy,14.02
54061,unemploy,6.6
54063,unemploy,9.96
54065,unemploy,6.23
54067,unemploy,8.32
54069,unemploy,5.86
54071,unemploy,3.62
54073,unemploy,7.63
54075,unemploy,6.97
54077,unemploy,9.14
54079,unemploy,3.7
54081,unemploy,6.93
54083,unemploy,7.12
54085,unemploy,5.15
54087,unemploy,10.07
54089,unemploy,9.78
54091,unemploy,10.13
54093,unemploy,5.08
54095,unemploy,7.63
54097,unemploy,5.8
54099,unemploy,4.92
54101,unemploy,11.84
54103,unemploy,8.09
54105,unemploy,4.18
54107,unemploy,5.04
54109,unemploy,11.62
55001,unemploy,5.85
55003,unemploy,5.83
55005,unemploy,2.88
55007,unemploy,3.96
55009,unemploy,2.79
55011,unemploy,2.1
55013,unemploy,5.62
55015,unemploy,2.22
55017,unemploy,2.64
55019,unemploy,3.01
55021,unemploy,2.85
55023,unemploy,2.57
55025,unemploy,2.47
55027,unemploy,4.11
55029,unemploy,3.54
55031,unemploy,4.01
55033,unemploy,3.38
55035,unemploy,3.89
55037,unemploy,5.69
55039,unemploy,3.55
55041,unemploy,4.95
55043,unemploy,2.99
55045,unemploy,3.27
55047,unemploy,2.98
55049,unemploy,2.09
55051,unemploy,5.53
55053,unemploy,5.16
55055,unemploy,3.26
55057,unemploy,3.79
55059,unemploy,6.43
55061,unemploy,1.98
55063,unemploy,3.49
55065,unemploy,1.75
55067,unemploy,4.79
55069,unemploy,3.85
55071,unemploy,2.4
55073,unemploy,2.96
55075,unemploy,4.44
55077,unemploy,4.17
55078,unemploy,10.39
55079,unemploy,5.12
55081,unemploy,2.28
55083,unemploy,2.62
55085,unemploy,2.23
55087,unemploy,3.16
55089,unemploy,2.75
55091,unemploy,2.43
55093,unemploy,3.12
55095,unemploy,3.94
55097,unemploy,3.25
55099,unemploy,1.81
55101,unemploy,3.99
55103,unemploy,2.12
55105,unemploy,4.54
55107,unemploy,4.11
55109,unemploy,2.06
55111,unemploy,2.31
55113,unemploy,5.05
55115,unemploy,3.2
55117,unemploy,3.31
55119,unemploy,3.6
55121,unemploy,2.48
55123,unemploy,2.33
55125,unemploy,5.64
55127,unemploy,3.38
55129,unemploy,3.6
55131,unemploy,2.93
55133,unemploy,3.03
55135,unemploy,2.33
55137,unemploy,4.13
55139,unemploy,2.97
55141,unemploy,3.96
56001,unemploy,4.11
56003,unemploy,7.31
56005,unemploy,4.08
56007,unemploy,3.67
56009,unemploy,5.37
56011,unemploy,1.0
56013,unemploy,7.41
56015,unemploy,4.57
56017,unemploy,2.9
56019,unemploy,2.81
56021,unemploy,4.92
56023,unemploy,2.72
56025,unemploy,4.31
56027,unemploy,4.96
56029,unemploy,2.44
56031,unemploy,2.1
56033,unemploy,3.61
56035,unemploy,5.29
56037,unemploy,6.25
56039,unemploy,1.84
56041,unemploy,4.46
56043,unemploy,4.24
56045,unemploy,3.9
72001,unemploy,29.79
72003,unemploy,7.69
72005,unemploy,17.39
72007,unemploy,9.68
72009,unemploy,6.01
72013,unemploy,17.68
72015,unemploy,12.9
72017,unemploy,18.62
72019,unemploy,17.97
72023,unemploy,12.85
72025,unemploy,12.78
72027,unemploy,7.34
72031,unemploy,14.31
72035,unemploy,8.14
72037,unemploy,10.51
72039,unemploy,21.55
72041,unemploy,12.66
72043,unemploy,6.9
72047,unemploy,25.91
72049,unemploy,3.28
72051,unemploy,18.77
72053,unemploy,25.87
72054,unemploy,18.9
72057,unemploy,8.77
72059,unemploy,23.65
72061,unemploy,9.55
72063,unemploy,15.99
72065,unemploy,6.06
72067,unemploy,20.54
72069,unemploy,9.5
72071,unemploy,10.76
72073,unemploy,14.46
72077,unemploy,19.81
72079,unemploy,19.5
72081,unemploy,13.96
72085,unemploy,13.05
72089,unemploy,25.52
72093,unemploy,7.13
72095,unemploy,25.6
72099,unemploy,22.88
72101,unemploy,18.06
72103,unemploy,17.17
72105,unemploy,18.18
72107,unemploy,25.46
72109,unemploy,18.85
72113,unemploy,11.69
72115,unemploy,5.13
72121,unemploy,18.4
72123,unemploy,5.84
72127,unemploy,16.15
72129,unemploy,8.88
72133,unemploy,6.5
72135,unemploy,10.26
72137,unemploy,14.36
72139,unemploy,4.72
72141,unemploy,33.33
72143,unemploy,19.72
72145,unemploy,18.06
72147,unemploy,13.12
72149,unemploy,20.04
72151,unemploy,28.14
72153,unemploy,17.55
01001,uninsured,7.96
01003,uninsured,9.51
01005,uninsured,10.68
01007,uninsured,9.05
01009,uninsured,10.03
01011,uninsured,10.47
01013,uninsured,10.14
01015,uninsured,9.99
01017,uninsured,9.22
01019,uninsured,9.54
01021,uninsured,11.74
01023,uninsured,10.08
01025,uninsured,9.65
01027,uninsured,8.49
01029,uninsured,12.15
01031,uninsured,10.55
01033,uninsured,6.83
01035,uninsured,10.37
01037,uninsured,6.94
01039,uninsured,10.74
01041,uninsured,8.09
01043,uninsured,11.6
01045,uninsured,10.81
01047,uninsured,10.21
01049,uninsured,13.71
01051,uninsured,7.32
01053,uninsured,11.81
01055,uninsured,11.47
01057,uninsured,8.11
01059,uninsured,11.65
01061,uninsured,11.73
01063,uninsured,16.58
01065,uninsured,8.25
01067,uninsured,7.83
01069,uninsured,11.42
01071,uninsured,10.1
01073,uninsured,9.0
01075,uninsured,5.56
01077,uninsured,8.98
01079,uninsured,9.24
01081,uninsured,7.82
01083,uninsured,8.62
01085,uninsured,8.31
01087,uninsured,8.97
01089,uninsured,8.07
01091,uninsured,8.51
01093,uninsured,10.27
01095,uninsured,12.13
01097,uninsured,11.21
01099,uninsured,12.23
01101,uninsured,10.08
01103,uninsured,10.15
01105,uninsured,9.92
01107,uninsured,9.38
01109,uninsured,8.94
01111,uninsured,9.3
01113,uninsured,10.84
01115,uninsured,8.25
01117,uninsured,6.12
01119,uninsured,11.44
01121,uninsured,9.17
01123,uninsured,8.49
01125,uninsured,6.98
01127,uninsured,11.4
01129,uninsured,9.53
01131,uninsured,10.06
01133,uninsured,12.0
02013,uninsured,39.75
02016,uninsured,17.21
02020,uninsured,10.59
02050,uninsured,17.43
02060,uninsured,16.14
02068,uninsured,12.95
02070,uninsured,18.72
02090,uninsured,9.37
02100,uninsured,9.48
02105,uninsured,22.93
02110,uninsured,9.36
02122,uninsured,13.93
02130,uninsured,9.6
02150,uninsured,16.91
02164,uninsured,25.87
02170,uninsured,14.12
02180,uninsured,19.1
02185,uninsured,19.55
02188,uninsured,23.19
